% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
64 +1.193649829e+04 +1.193649829e+04 +1.197356829e+04 +1.197356829e+04 -5.3471e-02 -9.4549e-01 -5.5446e-01 +7.0690e-02 -1.6188e-01 -7.9883e-01 -2.2506e-01 -1.0143e+00 -2.3954e-01 +2.7537e-01 -1.3127e-01 -2.4210e-01 +1.0028e-01 +2.0274e-01 +4.6149e-01 -4.0149e-01 -1.1833e+00 +2.7699e-01 -3.9841e-01 -1.8455e-02
69 +1.023486091e+04 +1.023486091e+04 +1.027193091e+04 +1.027193091e+04 -1.2058e-01 -1.1428e+00 -6.5524e-01 +2.3362e-01 +2.3117e-01 -1.0280e+00 -2.6062e-01 -1.5493e+00 -1.2477e-01 +3.4573e-01 +8.2675e-02 +5.5535e-02 +1.5113e-02 +2.3644e-01 +2.0565e-01 -4.4424e-02 -8.4077e-01 +7.3266e-01 -2.0074e-01 -1.1356e-01
72 +9.881789964e+03 +9.881789964e+03 +9.918859964e+03 +9.918859964e+03 -2.9930e-01 -1.1471e+00 -2.1527e-01 +2.9242e-01 -1.7108e-01 -7.4686e-01 -2.4989e-01 -1.3073e+00 +4.7869e-02 +2.4072e-01 -7.5703e-02 -2.0798e-01 +2.7682e-01 -2.5713e-01 +3.0436e-01 -4.6436e-02 -1.0865e+00 +4.4109e-01 -2.0426e-01 -5.1846e-01
77 +8.266471935e+03 +8.266471935e+03 +8.303541935e+03 +8.303541935e+03 -1.0076e-01 -1.1941e+00 -5.5783e-01 +6.3379e-01 -3.7462e-02 -7.3454e-01 +5.9720e-02 -1.2171e+00 +9.7275e-02 +1.6501e-01 +1.3720e-01 -9.2568e-02 +2.9960e-01 +9.1013e-03 +3.4226e-01 -3.2416e-01 -9.0614e-01 +8.2904e-01 +1.3709e-01 -2.8947e-01
84 +7.499312562e+03 +7.499312562e+03 +7.536382562e+03 +7.536382562e+03 -2.2084e-01 -1.5253e+00 -2.0871e-01 +4.1301e-01 -1.5810e-01 -9.7032e-01 +2.3648e-01 -1.1771e+00 +1.1023e-01 -6.6154e-01 +2.7252e-01 -1.6134e-01 +1.4382e-01 +8.1444e-02 +3.5020e-01 +1.4222e-01 -1.2475e+00 +1.1362e+00 +2.3355e-02 -2.7181e-01
87 +7.266475024e+03 +7.266475024e+03 +7.303545024e+03 +7.303545024e+03 -6.7234e-02 -1.5872e+00 -3.8368e-01 +2.6958e-01 -2.8778e-01 -1.0315e+00 -1.0668e-01 -1.3901e+00 +3.8024e-02 +5.1554e-01 +1.7166e-01 -8.5690e-02 +5.9496e-01 -2.0481e-02 +5.1775e-01 -2.4197e-02 -8.9111e-01 +7.6475e-01 +5.8740e-02 -5.5319e-01
91 +5.816955242e+03 +5.816955242e+03 +5.854025242e+03 +5.854025242e+03 -2.4697e-01 -1.2654e+00 -6.2058e-01 +1.4574e-01 -5.3809e-01 -1.5220e+00 +4.9465e-01 -1.6312e+00 +1.3392e-01 +1.3595e-01 +4.0585e-01 +1.1602e-01 -4.0777e-02 -2.4716e-01 +7.3917e-01 -2.3557e-01 -8.8173e-01 +7.2371e-01 +1.6821e-01 -3.1470e-01
98 +4.456718735e+03 +4.456718735e+03 +4.493788735e+03 +4.493788735e+03 -2.4675e-01 -1.7672e+00 -2.1039e-01 +6.2444e-01 -2.7001e-01 -3.6399e-01 +7.5073e-01 -1.6303e+00 +1.4929e-01 -8.1742e-02 +6.6254e-01 +8.7097e-02 +3.7876e-01 -7.6888e-02 +2.8808e-01 +3.1514e-01 -8.6874e-01 +1.2205e+00 +2.5931e-01 -8.6728e-01
110 +4.017886317e+03 +4.017886317e+03 +4.054956317e+03 +4.054956317e+03 -4.1160e-01 -1.6935e+00 +6.9285e-02 +5.0080e-01 -3.7182e-01 -5.1413e-01 +1.2222e+00 -1.7834e+00 +1.3406e-01 -2.2680e-01 +5.8683e-01 +2.0991e-01 -2.5789e-02 -5.4803e-02 +7.0812e-01 +5.8427e-02 -9.6883e-01 +1.3453e+00 +2.8331e-02 -4.4786e-01
116 +3.393677650e+03 +3.393677650e+03 +3.430747650e+03 +3.430747650e+03 -1.1017e-01 -1.5525e+00 -1.1265e+00 +3.3581e-01 -7.9578e-01 -4.9932e-01 +1.0079e+00 -2.1111e+00 +2.4045e-01 -3.0146e-01 +4.3232e-01 +2.3306e-01 +6.6304e-02 -1.9927e-01 +3.8773e-01 -2.0824e-01 -1.8027e+00 +1.6752e+00 +7.5712e-01 -3.7729e-01
131 +2.216129155e+03 +2.216129155e+03 +2.253199155e+03 +2.253199155e+03 -8.7523e-01 -2.1824e+00 -1.1617e+00 +6.4481e-01 -6.8634e-01 -4.7852e-01 +1.6245e+00 -2.3687e+00 +1.0463e-01 +1.3945e-01 +3.1237e-01 +6.8006e-01 -1.4716e-02 +3.9571e-01 +6.3362e-01 +2.7868e-01 -1.0521e+00 +1.9191e+00 +2.3347e-01 -3.2169e-01
187 +2.122418884e+03 +2.122418884e+03 +2.159488884e+03 +2.159488884e+03 -1.9286e+00 -3.8378e+00 -2.0180e+00 +1.9655e+00 -2.1754e+00 -2.1240e-01 +1.8082e+00 -2.5407e+00 +5.5410e-01 +1.9243e-01 -4.7020e-02 +1.5646e+00 +1.0111e+00 +7.3673e-01 +1.0048e+00 -2.9680e-01 -1.5566e+00 +2.0213e+00 +2.6633e-01 +9.2546e-01
217 +1.625438478e+03 +1.625438478e+03 +1.662508478e+03 +1.662508478e+03 -1.7137e+00 -3.6894e+00 -1.7083e+00 +6.7101e-01 -1.8300e+00 -2.7690e-01 +2.2079e+00 -2.6530e+00 +3.3657e-01 +2.1243e-01 +4.8915e-01 +1.1015e+00 +1.5439e+00 +3.7234e-01 +1.1171e+00 +1.1577e+00 -1.6634e+00 +2.6683e+00 +8.8586e-01 +2.6970e-01
220 +1.495743667e+03 +1.495743667e+03 +1.532813667e+03 +1.532813667e+03 -1.7873e+00 -4.2407e+00 -8.4252e-01 +5.7730e-02 -1.1311e+00 -4.3306e-01 +1.7477e+00 -3.1186e+00 +8.9172e-01 +2.3011e-01 +7.0085e-01 +9.8383e-01 +1.6553e+00 +7.0400e-01 +7.6992e-01 +7.5074e-01 -1.6425e+00 +2.0452e+00 +1.2998e+00 +5.0987e-01
222 +1.381022659e+03 +1.381022659e+03 +1.418092659e+03 +1.418092659e+03 -9.7404e-01 -3.5012e+00 -2.0074e+00 +1.3984e+00 -2.6432e+00 -1.8825e-01 +2.3150e+00 -2.4098e+00 +9.3084e-01 +6.6960e-01 +8.8271e-01 +1.4852e+00 +2.2293e+00 +2.2562e-01 +1.8994e+00 +8.4799e-01 -1.5291e+00 +2.7302e+00 +1.4221e+00 -2.7339e-01
240 +8.359652327e+02 +8.359652327e+02 +8.730352327e+02 +8.730352327e+02 -9.4489e-01 -3.1244e+00 -5.5695e-01 +1.4871e+00 -1.6972e+00 -5.7855e-01 +2.5467e+00 -2.7719e+00 +1.7000e+00 +6.9731e-01 +2.5631e-01 +1.1871e+00 +1.4525e+00 +3.5395e-01 +1.1895e+00 +1.3904e+00 -1.7123e+00 +1.3459e+00 +1.1510e+00 -5.4044e-01
281 +7.615715590e+02 +7.615715590e+02 +7.986415590e+02 +7.986415590e+02 -1.8155e+00 -3.8228e+00 -1.6943e+00 +8.8632e-01 -1.8244e+00 -1.5130e-01 +2.6276e+00 -3.1350e+00 +1.4296e+00 +4.8752e-02 +1.1169e+00 +1.4974e+00 +1.2285e+00 +4.7765e-01 +1.4489e+00 +1.6755e+00 -2.2129e+00 +2.0782e+00 +1.3664e+00 -1.9659e-01
283 +4.556901476e+02 +4.556901476e+02 +4.927601476e+02 +4.927601476e+02 -1.6089e+00 -3.3893e+00 -1.6258e+00 +1.0225e+00 -1.8390e+00 -5.8095e-01 +2.6671e+00 -3.1613e+00 +1.3209e+00 +4.0501e-01 +8.1850e-01 +1.2947e+00 +1.2496e+00 -2.2002e-01 +1.4639e+00 +1.4843e+00 -1.6156e+00 +1.9631e+00 +1.3974e+00 -7.9333e-02
286 +4.167924322e+02 +4.167924322e+02 +4.538624322e+02 +4.538624322e+02 -1.7271e+00 -3.5740e+00 -1.1743e+00 +8.8986e-01 -1.9208e+00 +1.2491e-01 +1.9613e+00 -2.9341e+00 +9.8524e-01 +3.7489e-01 +1.0566e+00 +1.6807e+00 +1.2419e+00 +9.9466e-02 +1.0323e+00 +1.3285e+00 -2.0079e+00 +1.9195e+00 +1.2864e+00 -1.5917e-01
303 +4.003860183e+02 +4.003860183e+02 +4.374560183e+02 +4.374560183e+02 -1.7100e+00 -3.3109e+00 -1.2689e+00 +1.0576e+00 -1.5461e+00 -7.4377e-01 +2.5292e+00 -3.6030e+00 +9.8691e-01 +3.8156e-01 +1.1367e+00 +1.5379e+00 +1.4599e+00 -3.9661e-01 +1.3788e+00 +8.8537e-01 -2.3299e+00 +1.5594e+00 +1.3722e+00 +1.8062e-01
309 +3.577795257e+02 +3.577795257e+02 +3.948495257e+02 +3.948495257e+02 -2.1170e+00 -3.0567e+00 -1.6254e+00 +1.4164e+00 -1.7900e+00 -3.6205e-01 +2.5548e+00 -3.6108e+00 +1.2563e+00 -2.1512e-02 +9.4382e-01 +1.2520e+00 +1.0834e+00 +1.1447e-01 +1.3529e+00 +1.0332e+00 -2.1546e+00 +1.2019e+00 +1.0861e+00 -1.6354e-01
310 +2.743995469e+02 +2.743995469e+02 +3.114695469e+02 +3.114695469e+02 -1.5019e+00 -3.0843e+00 -1.7913e+00 +1.5420e+00 -1.6722e+00 -7.9927e-01 +2.1154e+00 -3.1790e+00 +1.1505e+00 +4.4217e-01 +1.1539e+00 +1.1345e+00 +1.1275e+00 +1.9600e-01 +1.2515e+00 +1.2451e+00 -2.5979e+00 +1.3812e+00 +9.3282e-01 +5.5572e-02
331 +2.333391828e+02 +2.333391828e+02 +2.704091828e+02 +2.704091828e+02 -1.7950e+00 -2.7564e+00 -1.6011e+00 +1.5280e+00 -1.2450e+00 -7.3216e-01 +2.1708e+00 -3.2991e+00 +7.3444e-01 +6.8573e-02 +1.5745e+00 +2.1084e+00 +1.3832e+00 -9.3581e-02 +1.2218e+00 +1.0835e+00 -2.1934e+00 +1.8544e+00 +1.3766e+00 -2.8008e-01
337 +1.585220263e+02 +1.585220263e+02 +1.955920263e+02 +1.955920263e+02 -1.8896e+00 -3.2228e+00 -9.5079e-01 +1.3837e+00 -1.7685e+00 -9.1652e-01 +2.0886e+00 -2.9348e+00 +8.8010e-01 +6.6263e-01 +1.4365e+00 +1.8729e+00 +1.0007e+00 -6.7720e-02 +1.0768e+00 +1.0459e+00 -2.1741e+00 +1.6667e+00 +1.6509e+00 -2.4040e-01
359 +1.254148958e+02 +1.254148958e+02 +1.624848958e+02 +1.624848958e+02 -1.8616e+00 -2.9167e+00 -8.8700e-01 +1.6172e+00 -1.6182e+00 -9.8591e-01 +1.9287e+00 -2.7752e+00 +7.5817e-01 +4.2222e-01 +1.3968e+00 +1.7330e+00 +1.0716e+00 -1.8671e-01 +1.3026e+00 +9.5535e-01 -2.4384e+00 +1.3356e+00 +1.5935e+00 -2.7344e-01
364 +1.159647985e+02 +1.159647985e+02 +1.530347985e+02 +1.530347985e+02 -2.0103e+00 -2.8569e+00 -1.1912e+00 +1.7188e+00 -1.7746e+00 -4.1696e-01 +2.0408e+00 -2.9198e+00 +8.7233e-01 +4.5596e-01 +1.3812e+00 +1.6521e+00 +8.7037e-01 -1.1666e-01 +1.4949e+00 +8.5327e-01 -2.5058e+00 +1.1514e+00 +1.6367e+00 -2.7937e-01
389 +9.758047580e+01 +9.758047580e+01 +1.346504758e+02 +1.346504758e+02 -1.7807e+00 -2.8130e+00 -9.3745e-01 +1.6583e+00 -1.8455e+00 -5.7088e-01 +1.8503e+00 -3.0115e+00 +1.1954e+00 +4.0267e-01 +1.4178e+00 +1.6936e+00 +9.8407e-01 -4.0064e-02 +1.5066e+00 +7.2301e-01 -2.3957e+00 +1.3992e+00 +1.5911e+00 -2.1847e-01
426 +8.798583179e+01 +8.798583179e+01 +1.250558318e+02 +1.250558318e+02 -1.8501e+00 -2.8632e+00 -1.0636e+00 +1.2582e+00 -1.8986e+00 -4.5817e-01 +1.8888e+00 -2.8389e+00 +1.3149e+00 +3.0761e-01 +1.4579e+00 +1.8453e+00 +1.2521e+00 +1.0108e-01 +1.5522e+00 +7.4651e-01 -2.4874e+00 +1.3031e+00 +1.3695e+00 -5.4037e-01
432 +8.351226535e+01 +8.351226535e+01 +1.205822653e+02 +1.205822653e+02 -1.8984e+00 -2.6208e+00 -1.0773e+00 +1.4556e+00 -1.8672e+00 -6.1385e-01 +1.9650e+00 -2.7826e+00 +1.0069e+00 +3.8932e-01 +1.2239e+00 +1.6186e+00 +1.4104e+00 +2.7590e-01 +1.4875e+00 +6.9616e-01 -2.5250e+00 +1.2066e+00 +1.3752e+00 -6.3161e-01
465 +8.299514136e+01 +8.299514136e+01 +1.200651414e+02 +1.200651414e+02 -1.7633e+00 -3.1257e+00 -9.8796e-01 +1.3161e+00 -1.6056e+00 -6.0092e-01 +1.7506e+00 -3.0479e+00 +1.2661e+00 +4.0882e-01 +1.4430e+00 +1.5617e+00 +1.2688e+00 +1.5611e-01 +1.6709e+00 +5.8270e-01 -2.6525e+00 +1.2655e+00 +1.3125e+00 -8.2103e-01
467 +7.134497860e+01 +7.134497860e+01 +1.084149786e+02 +1.084149786e+02 -1.8254e+00 -3.0444e+00 -9.7838e-01 +1.4418e+00 -1.6807e+00 -3.3376e-01 +1.8481e+00 -2.9807e+00 +1.1256e+00 +2.3920e-01 +1.4687e+00 +1.5962e+00 +1.1780e+00 +9.3823e-02 +1.4917e+00 +5.5026e-01 -2.4637e+00 +1.2963e+00 +1.1607e+00 -9.3487e-01
492 +6.516017165e+01 +6.516017165e+01 +1.022301717e+02 +1.022301717e+02 -1.9826e+00 -2.9076e+00 -1.3176e+00 +1.3799e+00 -1.9267e+00 -6.2566e-01 +1.9746e+00 -3.0214e+00 +1.1625e+00 +1.6651e-01 +1.4261e+00 +1.7707e+00 +1.2325e+00 +3.1415e-01 +1.4071e+00 +6.2636e-01 -2.5229e+00 +1.3278e+00 +1.0961e+00 -7.6512e-01
508 +5.770191966e+01 +5.770191966e+01 +9.477191966e+01 +9.477191966e+01 -1.7829e+00 -2.8312e+00 -1.1807e+00 +1.3087e+00 -1.8869e+00 -5.7880e-01 +2.0317e+00 -2.9525e+00 +1.0062e+00 +2.3305e-01 +1.3497e+00 +1.7237e+00 +1.3616e+00 +1.3933e-01 +1.3874e+00 +5.4376e-01 -2.4853e+00 +1.1691e+00 +9.5402e-01 -7.9976e-01
512 +5.343471663e+01 +5.343471663e+01 +9.050471663e+01 +9.050471663e+01 -1.7148e+00 -2.8863e+00 -1.1640e+00 +1.4438e+00 -1.7185e+00 -5.9114e-01 +2.0059e+00 -2.9467e+00 +1.0512e+00 +2.4566e-01 +1.2409e+00 +1.6149e+00 +1.0883e+00 +1.7518e-01 +1.4431e+00 +5.7738e-01 -2.6569e+00 +1.0906e+00 +1.0010e+00 -6.8252e-01
524 +5.197936669e+01 +5.197936669e+01 +8.904936669e+01 +8.904936669e+01 -1.7261e+00 -2.8187e+00 -1.0196e+00 +1.3257e+00 -1.7098e+00 -7.2165e-01 +2.0670e+00 -2.9785e+00 +1.0198e+00 +2.3746e-01 +1.3128e+00 +1.6799e+00 +1.1743e+00 +1.5594e-01 +1.4546e+00 +5.9698e-01 -2.6274e+00 +9.1537e-01 +9.3318e-01 -8.6839e-01
543 +4.817813551e+01 +4.817813551e+01 +8.524813551e+01 +8.524813551e+01 -1.6725e+00 -3.1244e+00 -1.1378e+00 +1.3627e+00 -1.6526e+00 -7.9392e-01 +2.0469e+00 -2.8704e+00 +9.3883e-01 +2.4358e-01 +1.4342e+00 +1.6801e+00 +1.0836e+00 +2.8776e-01 +1.5547e+00 +6.0753e-01 -2.6096e+00 +1.0067e+00 +1.0327e+00 -9.3423e-01
552 +4.713489458e+01 +4.713489458e+01 +8.420489458e+01 +8.420489458e+01 -1.6767e+00 -2.8505e+00 -9.9804e-01 +1.4200e+00 -1.6859e+00 -7.7298e-01 +2.0144e+00 -2.9095e+00 +1.0115e+00 +2.2058e-01 +1.3446e+00 +1.7444e+00 +1.0592e+00 +2.2683e-01 +1.4417e+00 +6.1398e-01 -2.5501e+00 +1.0967e+00 +1.1529e+00 -8.7745e-01
556 +4.340695568e+01 +4.340695568e+01 +8.047695568e+01 +8.047695568e+01 -1.6155e+00 -2.8053e+00 -1.1076e+00 +1.3473e+00 -1.6648e+00 -7.1966e-01 +2.1775e+00 -3.0167e+00 +9.3621e-01 +2.1981e-01 +1.5246e+00 +1.6106e+00 +1.1761e+00 +2.9361e-01 +1.5241e+00 +6.6634e-01 -2.5566e+00 +1.0742e+00 +1.0995e+00 -8.4316e-01
561 +3.562429943e+01 +3.562429943e+01 +7.269429943e+01 +7.269429943e+01 -1.5211e+00 -2.8336e+00 -1.1045e+00 +1.4455e+00 -1.7679e+00 -7.5070e-01 +1.9284e+00 -2.8923e+00 +1.0346e+00 +2.3492e-01 +1.4969e+00 +1.6288e+00 +9.5948e-01 +2.8350e-01 +1.6091e+00 +7.6221e-01 -2.5285e+00 +1.1245e+00 +1.1210e+00 -7.4744e-01
563 +3.404006623e+01 +3.404006623e+01 +7.111006623e+01 +7.111006623e+01 -1.6076e+00 -3.0199e+00 -1.1972e+00 +1.4185e+00 -1.7252e+00 -6.5148e-01 +1.9943e+00 -2.9683e+00 +1.0125e+00 +2.7225e-01 +1.5484e+00 +1.5597e+00 +1.0576e+00 +2.9418e-01 +1.5337e+00 +6.9827e-01 -2.4938e+00 +1.1556e+00 +1.1209e+00 -8.3993e-01
574 +3.214940552e+01 +3.214940552e+01 +6.921940552e+01 +6.921940552e+01 -1.5852e+00 -2.7597e+00 -1.1929e+00 +1.4611e+00 -1.6909e+00 -7.2895e-01 +1.9434e+00 -2.9667e+00 +9.9807e-01 +2.3247e-01 +1.5418e+00 +1.4984e+00 +1.0559e+00 +2.7269e-01 +1.5405e+00 +6.4295e-01 -2.4115e+00 +1.1359e+00 +9.9237e-01 -8.1114e-01
585 +3.006496668e+01 +3.006496668e+01 +6.713496668e+01 +6.713496668e+01 -1.6496e+00 -2.9309e+00 -1.2046e+00 +1.3852e+00 -1.6253e+00 -7.6262e-01 +2.0640e+00 -2.9564e+00 +1.0259e+00 +2.4549e-01 +1.5020e+00 +1.6044e+00 +1.0645e+00 +2.2923e-01 +1.5049e+00 +7.2057e-01 -2.3293e+00 +1.1371e+00 +9.1920e-01 -8.2753e-01
591 +2.885091143e+01 +2.885091143e+01 +6.592091143e+01 +6.592091143e+01 -1.5367e+00 -2.9034e+00 -1.3096e+00 +1.4406e+00 -1.7385e+00 -7.3525e-01 +2.0390e+00 -3.0295e+00 +1.0497e+00 +3.1434e-01 +1.5545e+00 +1.6566e+00 +1.0464e+00 +1.7427e-01 +1.5143e+00 +7.0347e-01 -2.4527e+00 +1.1501e+00 +8.3162e-01 -9.5095e-01
602 +2.770519048e+01 +2.770519048e+01 +6.477519048e+01 +6.477519048e+01 -1.5724e+00 -3.0485e+00 -1.2178e+00 +1.4462e+00 -1.6019e+00 -7.7993e-01 +2.0258e+00 -2.9429e+00 +9.5370e-01 +2.9454e-01 +1.5512e+00 +1.5398e+00 +1.0097e+00 +1.3372e-01 +1.5345e+00 +7.6104e-01 -2.3640e+00 +1.2465e+00 +9.2246e-01 -8.0881e-01
650 +2.681879778e+01 +2.681879778e+01 +6.388879778e+01 +6.388879778e+01 -1.6502e+00 -2.9006e+00 -1.1569e+00 +1.5676e+00 -1.6352e+00 -7.9775e-01 +1.9226e+00 -3.0515e+00 +9.7702e-01 +1.7719e-01 +1.4632e+00 +1.4521e+00 +1.0626e+00 +1.2998e-01 +1.4698e+00 +6.9113e-01 -2.3863e+00 +1.2282e+00 +8.8150e-01 -9.1000e-01
667 +2.569795798e+01 +2.569795798e+01 +6.276795798e+01 +6.276795798e+01 -1.6264e+00 -2.9043e+00 -1.1457e+00 +1.4426e+00 -1.6185e+00 -7.9366e-01 +1.9414e+00 -3.0266e+00 +9.1907e-01 +1.8364e-01 +1.4465e+00 +1.4493e+00 +9.7686e-01 +1.0221e-01 +1.4991e+00 +7.4218e-01 -2.4358e+00 +1.2874e+00 +9.3899e-01 -9.1637e-01
674 +2.436388488e+01 +2.436388488e+01 +6.143388488e+01 +6.143388488e+01 -1.5563e+00 -2.8421e+00 -1.1809e+00 +1.5179e+00 -1.6674e+00 -8.0645e-01 +1.9991e+00 -2.9616e+00 +9.2085e-01 +2.5293e-01 +1.4212e+00 +1.5072e+00 +9.8939e-01 +7.2543e-02 +1.4709e+00 +7.8875e-01 -2.4576e+00 +1.2422e+00 +8.5466e-01 -9.5009e-01
682 +2.216046890e+01 +2.216046890e+01 +5.923046890e+01 +5.923046890e+01 -1.5724e+00 -2.9447e+00 -1.1668e+00 +1.5274e+00 -1.6996e+00 -7.7111e-01 +2.0082e+00 -2.9460e+00 +9.5092e-01 +1.9834e-01 +1.5020e+00 +1.4506e+00 +1.0230e+00 +8.0044e-02 +1.4859e+00 +7.7016e-01 -2.3863e+00 +1.2415e+00 +8.8491e-01 -1.0032e+00
716 +2.157995663e+01 +2.157995663e+01 +5.864995663e+01 +5.864995663e+01 -1.5094e+00 -2.9108e+00 -1.1448e+00 +1.4321e+00 -1.7054e+00 -6.8530e-01 +2.0035e+00 -2.9632e+00 +9.3484e-01 +2.0171e-01 +1.5355e+00 +1.4896e+00 +1.0136e+00 +7.9114e-02 +1.5452e+00 +7.8595e-01 -2.4092e+00 +1.2606e+00 +9.1667e-01 -1.0303e+00
726 +2.117798924e+01 +2.117798924e+01 +5.824798924e+01 +5.824798924e+01 -1.4526e+00 -2.9748e+00 -1.1617e+00 +1.4694e+00 -1.7062e+00 -7.5393e-01 +2.0137e+00 -2.9378e+00 +9.8653e-01 +2.3071e-01 +1.5530e+00 +1.4941e+00 +1.0284e+00 +9.2736e-02 +1.5452e+00 +7.9564e-01 -2.3949e+00 +1.2242e+00 +8.5445e-01 -1.0430e+00
777 +2.079607189e+01 +2.079607189e+01 +5.786607189e+01 +5.786607189e+01 -1.4721e+00 -2.9323e+00 -1.1174e+00 +1.4504e+00 -1.7578e+00 -7.2413e-01 +2.0221e+00 -3.0048e+00 +9.7645e-01 +2.5371e-01 +1.5611e+00 +1.5516e+00 +1.0696e+00 +1.1290e-01 +1.5779e+00 +7.9474e-01 -2.3883e+00 +1.2509e+00 +9.2359e-01 -9.2802e-01
791 +2.010817306e+01 +2.010817306e+01 +5.717817306e+01 +5.717817306e+01 -1.4658e+00 -2.9311e+00 -1.1098e+00 +1.4706e+00 -1.7350e+00 -7.3476e-01 +1.9947e+00 -2.9959e+00 +9.9617e-01 +2.9377e-01 +1.5641e+00 +1.5208e+00 +1.0282e+00 +7.1045e-02 +1.5716e+00 +7.8906e-01 -2.4149e+00 +1.2592e+00 +9.4551e-01 -9.8438e-01
794 +1.981257295e+01 +1.981257295e+01 +5.688257295e+01 +5.688257295e+01 -1.4615e+00 -2.9285e+00 -1.1479e+00 +1.4540e+00 -1.6858e+00 -7.5674e-01 +2.0017e+00 -3.0042e+00 +9.9859e-01 +2.9996e-01 +1.5318e+00 +1.5431e+00 +1.0337e+00 +6.3432e-02 +1.5679e+00 +7.9025e-01 -2.4208e+00 +1.2290e+00 +8.9704e-01 -9.4725e-01
802 +1.915227187e+01 +1.915227187e+01 +5.622227187e+01 +5.622227187e+01 -1.4235e+00 -2.9272e+00 -1.1474e+00 +1.4735e+00 -1.6927e+00 -7.4548e-01 +2.0156e+00 -2.9862e+00 +1.0049e+00 +2.5507e-01 +1.5476e+00 +1.5254e+00 +1.0198e+00 +7.8743e-02 +1.5665e+00 +7.7613e-01 -2.4069e+00 +1.2037e+00 +9.1769e-01 -9.4280e-01
891 +1.889625065e+01 +1.889625065e+01 +5.596625065e+01 +5.596625065e+01 -1.4398e+00 -2.8988e+00 -1.1215e+00 +1.4492e+00 -1.7472e+00 -7.4759e-01 +2.0201e+00 -2.9679e+00 +1.0229e+00 +2.4476e-01 +1.5175e+00 +1.4989e+00 +1.0334e+00 +8.5948e-02 +1.5972e+00 +7.9843e-01 -2.4469e+00 +1.1852e+00 +9.0100e-01 -9.4587e-01
1011 +1.858664089e+01 +1.858664089e+01 +5.565664089e+01 +5.565664089e+01 -1.3701e+00 -2.8983e+00 -1.1379e+00 +1.4783e+00 -1.7065e+00 -7.5413e-01 +1.9867e+00 -2.9847e+00 +1.0225e+00 +2.3668e-01 +1.5169e+00 +1.5101e+00 +1.0135e+00 +6.4383e-02 +1.5770e+00 +7.6906e-01 -2.4552e+00 +1.1873e+00 +9.1300e-01 -9.5513e-01
1193 +1.817870747e+01 +1.817870747e+01 +5.524870747e+01 +5.524870747e+01 -1.2532e+00 -2.8371e+00 -1.1217e+00 +1.4885e+00 -1.7395e+00 -7.6004e-01 +1.9935e+00 -2.9653e+00 +1.0126e+00 +2.4814e-01 +1.5242e+00 +1.5056e+00 +1.0219e+00 +7.1575e-02 +1.5792e+00 +7.8415e-01 -2.4426e+00 +1.1868e+00 +9.0123e-01 -9.4844e-01
1316 +1.777791407e+01 +1.777791407e+01 +5.484791407e+01 +5.484791407e+01 -1.1242e+00 -2.7252e+00 -1.0899e+00 +1.4778e+00 -1.7194e+00 -7.4283e-01 +1.9836e+00 -2.9776e+00 +1.0115e+00 +2.4265e-01 +1.5223e+00 +1.5083e+00 +1.0107e+00 +8.2401e-02 +1.5680e+00 +7.7367e-01 -2.4488e+00 +1.1847e+00 +8.9624e-01 -9.3975e-01
1530 +1.734425062e+01 +1.734425062e+01 +5.441425062e+01 +5.441425062e+01 -9.9779e-01 -2.6166e+00 -1.0406e+00 +1.4783e+00 -1.7259e+00 -7.4367e-01 +1.9802e+00 -2.9860e+00 +1.0111e+00 +2.4966e-01 +1.5251e+00 +1.5041e+00 +1.0197e+00 +7.4833e-02 +1.5695e+00 +7.8478e-01 -2.4482e+00 +1.1836e+00 +8.9607e-01 -9.4123e-01
1809 +1.698169982e+01 +1.698169982e+01 +5.405169982e+01 +5.405169982e+01 -9.2090e-01 -2.4983e+00 -9.4613e-01 +1.5094e+00 -1.7201e+00 -7.4965e-01 +1.9888e+00 -2.9815e+00 +9.9764e-01 +2.3960e-01 +1.5277e+00 +1.4923e+00 +1.0103e+00 +8.1619e-02 +1.5788e+00 +7.8776e-01 -2.4317e+00 +1.1825e+00 +8.9643e-01 -9.5130e-01
2101 +1.657427721e+01 +1.657427721e+01 +5.364427721e+01 +5.364427721e+01 -8.2353e-01 -2.3865e+00 -8.4322e-01 +1.5431e+00 -1.7134e+00 -7.4625e-01 +1.9879e+00 -2.9584e+00 +1.0177e+00 +2.4383e-01 +1.5116e+00 +1.4877e+00 +1.0208e+00 +6.3117e-02 +1.5811e+00 +7.9519e-01 -2.4384e+00 +1.1840e+00 +9.1694e-01 -9.6539e-01
2531 +1.621158330e+01 +1.621158330e+01 +5.328158330e+01 +5.328158330e+01 -7.9263e-01 -2.3363e+00 -7.7434e-01 +1.6039e+00 -1.7195e+00 -7.5230e-01 +1.9960e+00 -2.9670e+00 +1.0100e+00 +2.4671e-01 +1.5154e+00 +1.4885e+00 +1.0080e+00 +7.7496e-02 +1.5714e+00 +7.8790e-01 -2.4431e+00 +1.1876e+00 +9.0346e-01 -9.5167e-01
