% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1236 +1.552799236e-03 +1.552799236e-03 -2.732844720e+01 -2.732844720e+01 +2.2669e+00 +3.0721e+00 +2.6632e+00 -2.8749e-01 +1.2528e+00 -2.0409e+00 +1.1966e+00 +1.4243e+00 -2.5500e+00 -1.4112e+00 +2.2129e+00 +1.2289e+00 -9.8356e-01 +8.0142e-01 +6.4595e-01 -2.8411e-02 +3.9048e+00 -6.8571e-01 +3.7816e+00 -1.1422e+00
1238 +1.528736061e-03 +1.528736061e-03 -2.732847126e+01 -2.732847126e+01 +2.2743e+00 +3.0716e+00 +2.6725e+00 -2.9629e-01 +1.2457e+00 -2.0516e+00 +1.2044e+00 +1.4290e+00 -2.5802e+00 -1.4072e+00 +2.2006e+00 +1.2254e+00 -9.8749e-01 +8.0707e-01 +6.5079e-01 -3.0881e-02 +3.8874e+00 -6.8747e-01 +3.7854e+00 -1.1391e+00
1241 +1.501208156e-03 +1.501208156e-03 -2.732849879e+01 -2.732849879e+01 +2.2834e+00 +3.0679e+00 +2.6807e+00 -2.8776e-01 +1.2430e+00 -2.0423e+00 +1.1961e+00 +1.4142e+00 -2.5659e+00 -1.4067e+00 +2.2068e+00 +1.2347e+00 -9.9005e-01 +7.9787e-01 +6.4904e-01 -3.3007e-02 +3.8923e+00 -6.8200e-01 +3.7812e+00 -1.1428e+00
1243 +1.378839201e-03 +1.378839201e-03 -2.732862116e+01 -2.732862116e+01 +2.2827e+00 +3.0824e+00 +2.6667e+00 -2.9785e-01 +1.2488e+00 -2.0432e+00 +1.1850e+00 +1.4141e+00 -2.5713e+00 -1.4144e+00 +2.2071e+00 +1.2316e+00 -9.8580e-01 +8.0043e-01 +6.5662e-01 -3.1878e-02 +3.8960e+00 -6.8547e-01 +3.7839e+00 -1.1352e+00
1261 +1.201468138e-03 +1.201468138e-03 -2.732879853e+01 -2.732879853e+01 +2.2686e+00 +3.0847e+00 +2.6622e+00 -2.9143e-01 +1.2464e+00 -2.0471e+00 +1.1893e+00 +1.4250e+00 -2.5726e+00 -1.4128e+00 +2.2026e+00 +1.2286e+00 -1.0020e+00 +8.0605e-01 +6.4780e-01 -2.7014e-02 +3.8977e+00 -6.7603e-01 +3.7864e+00 -1.1396e+00
1280 +1.060681675e-03 +1.060681675e-03 -2.732893932e+01 -2.732893932e+01 +2.2666e+00 +3.0739e+00 +2.6586e+00 -2.9237e-01 +1.2494e+00 -2.0496e+00 +1.1957e+00 +1.4183e+00 -2.5666e+00 -1.4145e+00 +2.1983e+00 +1.2270e+00 -9.9989e-01 +8.1059e-01 +6.5279e-01 -3.9097e-02 +3.8994e+00 -6.8090e-01 +3.7847e+00 -1.1514e+00
1282 +1.042968120e-03 +1.042968120e-03 -2.732895703e+01 -2.732895703e+01 +2.2695e+00 +3.0782e+00 +2.6587e+00 -2.9370e-01 +1.2565e+00 -2.0525e+00 +1.2012e+00 +1.4210e+00 -2.5717e+00 -1.4096e+00 +2.1996e+00 +1.2288e+00 -9.9609e-01 +8.0402e-01 +6.5047e-01 -3.3029e-02 +3.9022e+00 -6.8136e-01 +3.7785e+00 -1.1368e+00
1289 +9.702833659e-04 +9.702833659e-04 -2.732902972e+01 -2.732902972e+01 +2.2720e+00 +3.0670e+00 +2.6701e+00 -2.9560e-01 +1.2490e+00 -2.0524e+00 +1.1982e+00 +1.4137e+00 -2.5700e+00 -1.4084e+00 +2.1925e+00 +1.2256e+00 -9.9421e-01 +7.9811e-01 +6.5393e-01 -3.2623e-02 +3.8968e+00 -6.7626e-01 +3.7957e+00 -1.1469e+00
1291 +7.399707155e-04 +7.399707155e-04 -2.732926003e+01 -2.732926003e+01 +2.2710e+00 +3.0736e+00 +2.6695e+00 -2.9806e-01 +1.2532e+00 -2.0527e+00 +1.1993e+00 +1.4142e+00 -2.5694e+00 -1.4091e+00 +2.1965e+00 +1.2246e+00 -9.9392e-01 +7.9747e-01 +6.5652e-01 -3.2903e-02 +3.9043e+00 -6.7719e-01 +3.7855e+00 -1.1352e+00
1319 +7.237974262e-04 +7.237974262e-04 -2.732927620e+01 -2.732927620e+01 +2.2645e+00 +3.0717e+00 +2.6683e+00 -2.9613e-01 +1.2573e+00 -2.0597e+00 +1.1939e+00 +1.4193e+00 -2.5768e+00 -1.4153e+00 +2.2041e+00 +1.2250e+00 -9.9870e-01 +7.9580e-01 +6.5634e-01 -2.9466e-02 +3.8881e+00 -6.8060e-01 +3.7808e+00 -1.1371e+00
1360 +5.415435024e-04 +5.415435024e-04 -2.732945846e+01 -2.732945846e+01 +2.2613e+00 +3.0637e+00 +2.6661e+00 -2.9614e-01 +1.2526e+00 -2.0575e+00 +1.1875e+00 +1.4160e+00 -2.5684e+00 -1.4110e+00 +2.1999e+00 +1.2157e+00 -9.8621e-01 +7.8803e-01 +6.5099e-01 -3.1442e-02 +3.9014e+00 -6.7606e-01 +3.7817e+00 -1.1327e+00
1367 +4.960555629e-04 +4.960555629e-04 -2.732950394e+01 -2.732950394e+01 +2.2623e+00 +3.0629e+00 +2.6721e+00 -2.9446e-01 +1.2538e+00 -2.0603e+00 +1.1858e+00 +1.4087e+00 -2.5666e+00 -1.4146e+00 +2.2027e+00 +1.2172e+00 -9.8497e-01 +7.9045e-01 +6.5637e-01 -3.3094e-02 +3.8970e+00 -6.7523e-01 +3.7796e+00 -1.1328e+00
1378 +4.023946002e-04 +4.023946002e-04 -2.732959761e+01 -2.732959761e+01 +2.2639e+00 +3.0692e+00 +2.6704e+00 -2.9346e-01 +1.2517e+00 -2.0642e+00 +1.1849e+00 +1.4075e+00 -2.5638e+00 -1.4070e+00 +2.2023e+00 +1.2146e+00 -9.8661e-01 +7.9980e-01 +6.5184e-01 -3.6585e-02 +3.9028e+00 -6.7545e-01 +3.7850e+00 -1.1363e+00
1404 +3.729993779e-04 +3.729993779e-04 -2.732962700e+01 -2.732962700e+01 +2.2725e+00 +3.0675e+00 +2.6721e+00 -2.8352e-01 +1.2554e+00 -2.0587e+00 +1.1836e+00 +1.4090e+00 -2.5677e+00 -1.4077e+00 +2.2026e+00 +1.2149e+00 -9.8879e-01 +8.0565e-01 +6.5724e-01 -3.4000e-02 +3.9025e+00 -6.7341e-01 +3.7866e+00 -1.1385e+00
1405 +2.833894256e-04 +2.833894256e-04 -2.732971661e+01 -2.732971661e+01 +2.2637e+00 +3.0624e+00 +2.6616e+00 -2.8050e-01 +1.2511e+00 -2.0573e+00 +1.1859e+00 +1.4081e+00 -2.5688e+00 -1.4082e+00 +2.2068e+00 +1.2155e+00 -9.9163e-01 +8.0031e-01 +6.4930e-01 -3.8420e-02 +3.8980e+00 -6.7571e-01 +3.7881e+00 -1.1372e+00
1417 +2.657748991e-04 +2.657748991e-04 -2.732973423e+01 -2.732973423e+01 +2.2673e+00 +3.0628e+00 +2.6657e+00 -2.8201e-01 +1.2524e+00 -2.0596e+00 +1.1829e+00 +1.4066e+00 -2.5726e+00 -1.4138e+00 +2.2070e+00 +1.2151e+00 -9.9244e-01 +7.9959e-01 +6.5141e-01 -4.1058e-02 +3.8980e+00 -6.7495e-01 +3.7858e+00 -1.1315e+00
1441 +2.415851758e-04 +2.415851758e-04 -2.732975841e+01 -2.732975841e+01 +2.2670e+00 +3.0688e+00 +2.6638e+00 -2.7845e-01 +1.2524e+00 -2.0531e+00 +1.1873e+00 +1.4089e+00 -2.5670e+00 -1.4187e+00 +2.2029e+00 +1.2155e+00 -9.9858e-01 +7.9882e-01 +6.5000e-01 -4.0651e-02 +3.8940e+00 -6.7662e-01 +3.7823e+00 -1.1344e+00
1457 +1.997970097e-04 +1.997970097e-04 -2.732980020e+01 -2.732980020e+01 +2.2632e+00 +3.0673e+00 +2.6637e+00 -2.8440e-01 +1.2544e+00 -2.0497e+00 +1.1863e+00 +1.4094e+00 -2.5716e+00 -1.4166e+00 +2.2018e+00 +1.2121e+00 -9.9614e-01 +8.0124e-01 +6.5609e-01 -3.9013e-02 +3.9028e+00 -6.8084e-01 +3.7813e+00 -1.1384e+00
1461 +1.906351446e-04 +1.906351446e-04 -2.732980936e+01 -2.732980936e+01 +2.2634e+00 +3.0733e+00 +2.6677e+00 -2.8282e-01 +1.2524e+00 -2.0561e+00 +1.1899e+00 +1.4122e+00 -2.5705e+00 -1.4217e+00 +2.2045e+00 +1.2156e+00 -9.9397e-01 +8.0104e-01 +6.4930e-01 -3.3617e-02 +3.8995e+00 -6.8002e-01 +3.7868e+00 -1.1397e+00
1464 +1.692359876e-04 +1.692359876e-04 -2.732983076e+01 -2.732983076e+01 +2.2688e+00 +3.0664e+00 +2.6642e+00 -2.8299e-01 +1.2537e+00 -2.0544e+00 +1.1877e+00 +1.4080e+00 -2.5727e+00 -1.4169e+00 +2.2049e+00 +1.2123e+00 -9.9756e-01 +7.9740e-01 +6.5138e-01 -3.9991e-02 +3.8994e+00 -6.7877e-01 +3.7824e+00 -1.1382e+00
1488 +1.582251946e-04 +1.582251946e-04 -2.732984177e+01 -2.732984177e+01 +2.2667e+00 +3.0674e+00 +2.6660e+00 -2.8623e-01 +1.2534e+00 -2.0545e+00 +1.1880e+00 +1.4139e+00 -2.5751e+00 -1.4201e+00 +2.2001e+00 +1.2115e+00 -9.9499e-01 +8.0125e-01 +6.5121e-01 -3.3785e-02 +3.8995e+00 -6.7858e-01 +3.7862e+00 -1.1339e+00
1499 +1.436257377e-04 +1.436257377e-04 -2.732985637e+01 -2.732985637e+01 +2.2685e+00 +3.0645e+00 +2.6657e+00 -2.8847e-01 +1.2519e+00 -2.0532e+00 +1.1917e+00 +1.4108e+00 -2.5731e+00 -1.4116e+00 +2.2041e+00 +1.2148e+00 -9.9480e-01 +8.0053e-01 +6.5023e-01 -3.3729e-02 +3.9003e+00 -6.8031e-01 +3.7874e+00 -1.1324e+00
1507 +1.206736328e-04 +1.206736328e-04 -2.732987933e+01 -2.732987933e+01 +2.2684e+00 +3.0652e+00 +2.6653e+00 -2.8796e-01 +1.2545e+00 -2.0535e+00 +1.1904e+00 +1.4118e+00 -2.5744e+00 -1.4129e+00 +2.2032e+00 +1.2138e+00 -9.9561e-01 +8.0053e-01 +6.4947e-01 -3.3006e-02 +3.8949e+00 -6.8178e-01 +3.7868e+00 -1.1332e+00
1520 +1.125024175e-04 +1.125024175e-04 -2.732988750e+01 -2.732988750e+01 +2.2664e+00 +3.0662e+00 +2.6679e+00 -2.8903e-01 +1.2545e+00 -2.0522e+00 +1.1939e+00 +1.4115e+00 -2.5693e+00 -1.4147e+00 +2.2044e+00 +1.2141e+00 -9.9402e-01 +8.0039e-01 +6.5165e-01 -3.6144e-02 +3.8944e+00 -6.8186e-01 +3.7877e+00 -1.1303e+00
1533 +1.042801193e-04 +1.042801193e-04 -2.732989572e+01 -2.732989572e+01 +2.2699e+00 +3.0657e+00 +2.6671e+00 -2.8832e-01 +1.2552e+00 -2.0563e+00 +1.1899e+00 +1.4137e+00 -2.5689e+00 -1.4108e+00 +2.2054e+00 +1.2121e+00 -9.9338e-01 +8.0094e-01 +6.4679e-01 -3.3948e-02 +3.8979e+00 -6.8132e-01 +3.7861e+00 -1.1324e+00
1534 +8.722725726e-05 +8.722725726e-05 -2.732991277e+01 -2.732991277e+01 +2.2691e+00 +3.0665e+00 +2.6675e+00 -2.8737e-01 +1.2545e+00 -2.0554e+00 +1.1895e+00 +1.4104e+00 -2.5700e+00 -1.4119e+00 +2.2012e+00 +1.2153e+00 -9.9463e-01 +7.9957e-01 +6.4860e-01 -3.7143e-02 +3.8973e+00 -6.8028e-01 +3.7864e+00 -1.1320e+00
1540 +8.142849098e-05 +8.142849098e-05 -2.732991857e+01 -2.732991857e+01 +2.2676e+00 +3.0663e+00 +2.6675e+00 -2.8771e-01 +1.2522e+00 -2.0559e+00 +1.1878e+00 +1.4101e+00 -2.5693e+00 -1.4127e+00 +2.2030e+00 +1.2140e+00 -9.9451e-01 +7.9839e-01 +6.4802e-01 -3.4270e-02 +3.9006e+00 -6.8130e-01 +3.7880e+00 -1.1337e+00
1544 +7.513564473e-05 +7.513564473e-05 -2.732992486e+01 -2.732992486e+01 +2.2675e+00 +3.0695e+00 +2.6684e+00 -2.8556e-01 +1.2570e+00 -2.0563e+00 +1.1911e+00 +1.4125e+00 -2.5690e+00 -1.4124e+00 +2.2036e+00 +1.2154e+00 -9.9388e-01 +7.9983e-01 +6.4725e-01 -3.7416e-02 +3.8980e+00 -6.8144e-01 +3.7850e+00 -1.1363e+00
1560 +6.514887131e-05 +6.514887131e-05 -2.732993485e+01 -2.732993485e+01 +2.2680e+00 +3.0674e+00 +2.6701e+00 -2.8532e-01 +1.2561e+00 -2.0560e+00 +1.1864e+00 +1.4119e+00 -2.5696e+00 -1.4123e+00 +2.2030e+00 +1.2145e+00 -9.9416e-01 +7.9743e-01 +6.4994e-01 -3.3236e-02 +3.8960e+00 -6.8309e-01 +3.7853e+00 -1.1327e+00
1581 +6.341180001e-05 +6.341180001e-05 -2.732993659e+01 -2.732993659e+01 +2.2668e+00 +3.0678e+00 +2.6716e+00 -2.8635e-01 +1.2592e+00 -2.0550e+00 +1.1877e+00 +1.4102e+00 -2.5686e+00 -1.4118e+00 +2.2052e+00 +1.2121e+00 -9.9267e-01 +7.9844e-01 +6.4719e-01 -3.3641e-02 +3.8953e+00 -6.8079e-01 +3.7840e+00 -1.1360e+00
1588 +4.583363654e-05 +4.583363654e-05 -2.732995417e+01 -2.732995417e+01 +2.2665e+00 +3.0694e+00 +2.6692e+00 -2.8565e-01 +1.2566e+00 -2.0548e+00 +1.1865e+00 +1.4113e+00 -2.5690e+00 -1.4141e+00 +2.2048e+00 +1.2132e+00 -9.9295e-01 +7.9719e-01 +6.4981e-01 -3.4971e-02 +3.8940e+00 -6.8063e-01 +3.7830e+00 -1.1336e+00
1617 +4.500511866e-05 +4.500511866e-05 -2.732995499e+01 -2.732995499e+01 +2.2657e+00 +3.0676e+00 +2.6696e+00 -2.8744e-01 +1.2571e+00 -2.0548e+00 +1.1880e+00 +1.4098e+00 -2.5685e+00 -1.4124e+00 +2.2042e+00 +1.2117e+00 -9.9134e-01 +7.9639e-01 +6.4962e-01 -3.5808e-02 +3.8968e+00 -6.8073e-01 +3.7846e+00 -1.1348e+00
1619 +2.599457877e-05 +2.599457877e-05 -2.732997401e+01 -2.732997401e+01 +2.2660e+00 +3.0673e+00 +2.6704e+00 -2.8685e-01 +1.2554e+00 -2.0543e+00 +1.1893e+00 +1.4108e+00 -2.5682e+00 -1.4128e+00 +2.2032e+00 +1.2116e+00 -9.9300e-01 +7.9916e-01 +6.4910e-01 -3.5333e-02 +3.8951e+00 -6.8249e-01 +3.7848e+00 -1.1339e+00
1640 +1.934083538e-05 +1.934083538e-05 -2.732998066e+01 -2.732998066e+01 +2.2644e+00 +3.0687e+00 +2.6700e+00 -2.8705e-01 +1.2539e+00 -2.0538e+00 +1.1880e+00 +1.4115e+00 -2.5671e+00 -1.4154e+00 +2.2045e+00 +1.2117e+00 -9.9417e-01 +8.0030e-01 +6.4864e-01 -3.4473e-02 +3.8968e+00 -6.8121e-01 +3.7859e+00 -1.1333e+00
1713 +1.782494899e-05 +1.782494899e-05 -2.732998218e+01 -2.732998218e+01 +2.2644e+00 +3.0688e+00 +2.6701e+00 -2.8546e-01 +1.2536e+00 -2.0518e+00 +1.1879e+00 +1.4131e+00 -2.5686e+00 -1.4138e+00 +2.2051e+00 +1.2134e+00 -9.9315e-01 +8.0012e-01 +6.5042e-01 -3.5810e-02 +3.8963e+00 -6.8089e-01 +3.7858e+00 -1.1335e+00
1721 +1.584921461e-05 +1.584921461e-05 -2.732998415e+01 -2.732998415e+01 +2.2652e+00 +3.0674e+00 +2.6700e+00 -2.8711e-01 +1.2541e+00 -2.0531e+00 +1.1879e+00 +1.4135e+00 -2.5689e+00 -1.4131e+00 +2.2039e+00 +1.2118e+00 -9.9239e-01 +8.0103e-01 +6.4976e-01 -3.6405e-02 +3.8979e+00 -6.8162e-01 +3.7854e+00 -1.1345e+00
1744 +1.358344530e-05 +1.358344530e-05 -2.732998642e+01 -2.732998642e+01 +2.2648e+00 +3.0663e+00 +2.6705e+00 -2.8561e-01 +1.2536e+00 -2.0531e+00 +1.1886e+00 +1.4122e+00 -2.5689e+00 -1.4134e+00 +2.2040e+00 +1.2117e+00 -9.9312e-01 +8.0098e-01 +6.5013e-01 -3.5564e-02 +3.8964e+00 -6.8255e-01 +3.7845e+00 -1.1355e+00
1751 +1.119245483e-05 +1.119245483e-05 -2.732998881e+01 -2.732998881e+01 +2.2650e+00 +3.0666e+00 +2.6703e+00 -2.8590e-01 +1.2539e+00 -2.0528e+00 +1.1875e+00 +1.4126e+00 -2.5695e+00 -1.4119e+00 +2.2043e+00 +1.2120e+00 -9.9360e-01 +8.0058e-01 +6.4955e-01 -3.5239e-02 +3.8963e+00 -6.8124e-01 +3.7852e+00 -1.1347e+00
1753 +1.068811269e-05 +1.068811269e-05 -2.732998931e+01 -2.732998931e+01 +2.2650e+00 +3.0669e+00 +2.6705e+00 -2.8690e-01 +1.2533e+00 -2.0530e+00 +1.1892e+00 +1.4117e+00 -2.5690e+00 -1.4135e+00 +2.2047e+00 +1.2126e+00 -9.9348e-01 +8.0164e-01 +6.5042e-01 -3.6454e-02 +3.8966e+00 -6.8150e-01 +3.7842e+00 -1.1349e+00
1754 +1.039175673e-05 +1.039175673e-05 -2.732998961e+01 -2.732998961e+01 +2.2651e+00 +3.0673e+00 +2.6695e+00 -2.8675e-01 +1.2539e+00 -2.0526e+00 +1.1881e+00 +1.4114e+00 -2.5696e+00 -1.4124e+00 +2.2055e+00 +1.2112e+00 -9.9383e-01 +8.0170e-01 +6.4939e-01 -3.5843e-02 +3.8968e+00 -6.8123e-01 +3.7838e+00 -1.1352e+00
1757 +8.889879393e-06 +8.889879393e-06 -2.732999111e+01 -2.732999111e+01 +2.2653e+00 +3.0667e+00 +2.6703e+00 -2.8629e-01 +1.2533e+00 -2.0541e+00 +1.1883e+00 +1.4120e+00 -2.5691e+00 -1.4131e+00 +2.2048e+00 +1.2128e+00 -9.9376e-01 +8.0075e-01 +6.4999e-01 -3.5152e-02 +3.8962e+00 -6.8100e-01 +3.7839e+00 -1.1354e+00
1780 +7.739133324e-06 +7.739133324e-06 -2.732999226e+01 -2.732999226e+01 +2.2648e+00 +3.0684e+00 +2.6699e+00 -2.8507e-01 +1.2540e+00 -2.0539e+00 +1.1876e+00 +1.4123e+00 -2.5701e+00 -1.4139e+00 +2.2038e+00 +1.2126e+00 -9.9431e-01 +8.0044e-01 +6.4999e-01 -3.5857e-02 +3.8973e+00 -6.8099e-01 +3.7850e+00 -1.1358e+00
1802 +6.316245166e-06 +6.316245166e-06 -2.732999368e+01 -2.732999368e+01 +2.2646e+00 +3.0677e+00 +2.6705e+00 -2.8579e-01 +1.2551e+00 -2.0541e+00 +1.1863e+00 +1.4119e+00 -2.5692e+00 -1.4141e+00 +2.2037e+00 +1.2114e+00 -9.9433e-01 +8.0146e-01 +6.4969e-01 -3.6145e-02 +3.8968e+00 -6.8034e-01 +3.7852e+00 -1.1358e+00
1823 +4.291905945e-06 +4.291905945e-06 -2.732999571e+01 -2.732999571e+01 +2.2650e+00 +3.0686e+00 +2.6707e+00 -2.8594e-01 +1.2544e+00 -2.0536e+00 +1.1863e+00 +1.4118e+00 -2.5686e+00 -1.4142e+00 +2.2045e+00 +1.2117e+00 -9.9461e-01 +8.0108e-01 +6.5036e-01 -3.5562e-02 +3.8969e+00 -6.7980e-01 +3.7849e+00 -1.1358e+00
1866 +3.944015681e-06 +3.944015681e-06 -2.732999606e+01 -2.732999606e+01 +2.2648e+00 +3.0676e+00 +2.6704e+00 -2.8591e-01 +1.2539e+00 -2.0528e+00 +1.1873e+00 +1.4115e+00 -2.5689e+00 -1.4129e+00 +2.2039e+00 +1.2118e+00 -9.9448e-01 +8.0067e-01 +6.5102e-01 -3.6380e-02 +3.8962e+00 -6.8050e-01 +3.7845e+00 -1.1356e+00
1874 +3.017430934e-06 +3.017430934e-06 -2.732999698e+01 -2.732999698e+01 +2.2645e+00 +3.0678e+00 +2.6699e+00 -2.8639e-01 +1.2537e+00 -2.0531e+00 +1.1868e+00 +1.4113e+00 -2.5688e+00 -1.4135e+00 +2.2044e+00 +1.2118e+00 -9.9427e-01 +8.0004e-01 +6.5017e-01 -3.6712e-02 +3.8966e+00 -6.8058e-01 +3.7850e+00 -1.1357e+00
1927 +2.937689210e-06 +2.937689210e-06 -2.732999706e+01 -2.732999706e+01 +2.2648e+00 +3.0673e+00 +2.6705e+00 -2.8634e-01 +1.2539e+00 -2.0528e+00 +1.1871e+00 +1.4117e+00 -2.5697e+00 -1.4137e+00 +2.2048e+00 +1.2117e+00 -9.9401e-01 +8.0055e-01 +6.5062e-01 -3.5855e-02 +3.8964e+00 -6.8077e-01 +3.7851e+00 -1.1353e+00
1970 +2.339349656e-06 +2.339349656e-06 -2.732999766e+01 -2.732999766e+01 +2.2645e+00 +3.0677e+00 +2.6708e+00 -2.8649e-01 +1.2545e+00 -2.0533e+00 +1.1871e+00 +1.4121e+00 -2.5688e+00 -1.4135e+00 +2.2050e+00 +1.2116e+00 -9.9404e-01 +8.0092e-01 +6.5019e-01 -3.5937e-02 +3.8975e+00 -6.8044e-01 +3.7849e+00 -1.1350e+00
1972 +2.078196584e-06 +2.078196584e-06 -2.732999792e+01 -2.732999792e+01 +2.2649e+00 +3.0679e+00 +2.6700e+00 -2.8617e-01 +1.2547e+00 -2.0531e+00 +1.1874e+00 +1.4120e+00 -2.5687e+00 -1.4134e+00 +2.2054e+00 +1.2118e+00 -9.9452e-01 +8.0084e-01 +6.5013e-01 -3.6286e-02 +3.8969e+00 -6.8061e-01 +3.7850e+00 -1.1352e+00
1983 +1.930615067e-06 +1.930615067e-06 -2.732999807e+01 -2.732999807e+01 +2.2648e+00 +3.0677e+00 +2.6703e+00 -2.8630e-01 +1.2549e+00 -2.0531e+00 +1.1874e+00 +1.4119e+00 -2.5688e+00 -1.4137e+00 +2.2050e+00 +1.2121e+00 -9.9431e-01 +8.0094e-01 +6.5019e-01 -3.6287e-02 +3.8966e+00 -6.8027e-01 +3.7853e+00 -1.1354e+00
2001 +1.707376367e-06 +1.707376367e-06 -2.732999829e+01 -2.732999829e+01 +2.2646e+00 +3.0678e+00 +2.6705e+00 -2.8679e-01 +1.2547e+00 -2.0536e+00 +1.1869e+00 +1.4113e+00 -2.5687e+00 -1.4132e+00 +2.2050e+00 +1.2117e+00 -9.9432e-01 +8.0120e-01 +6.5000e-01 -3.6125e-02 +3.8973e+00 -6.8034e-01 +3.7852e+00 -1.1351e+00
2014 +1.053210831e-06 +1.053210831e-06 -2.732999895e+01 -2.732999895e+01 +2.2647e+00 +3.0681e+00 +2.6705e+00 -2.8659e-01 +1.2551e+00 -2.0536e+00 +1.1871e+00 +1.4114e+00 -2.5686e+00 -1.4133e+00 +2.2048e+00 +1.2117e+00 -9.9444e-01 +8.0094e-01 +6.5054e-01 -3.6077e-02 +3.8967e+00 -6.8040e-01 +3.7849e+00 -1.1349e+00
2018 +7.983607020e-07 +7.983607020e-07 -2.732999920e+01 -2.732999920e+01 +2.2645e+00 +3.0679e+00 +2.6704e+00 -2.8663e-01 +1.2549e+00 -2.0537e+00 +1.1870e+00 +1.4114e+00 -2.5688e+00 -1.4138e+00 +2.2047e+00 +1.2117e+00 -9.9420e-01 +8.0100e-01 +6.5040e-01 -3.5824e-02 +3.8965e+00 -6.8063e-01 +3.7848e+00 -1.1352e+00
2147 +7.063626803e-07 +7.063626803e-07 -2.732999929e+01 -2.732999929e+01 +2.2646e+00 +3.0678e+00 +2.6704e+00 -2.8638e-01 +1.2545e+00 -2.0533e+00 +1.1872e+00 +1.4112e+00 -2.5690e+00 -1.4138e+00 +2.2050e+00 +1.2117e+00 -9.9431e-01 +8.0104e-01 +6.5030e-01 -3.6296e-02 +3.8967e+00 -6.8051e-01 +3.7851e+00 -1.1353e+00
2152 +6.858221013e-07 +6.858221013e-07 -2.732999931e+01 -2.732999931e+01 +2.2646e+00 +3.0678e+00 +2.6702e+00 -2.8683e-01 +1.2543e+00 -2.0536e+00 +1.1874e+00 +1.4110e+00 -2.5689e+00 -1.4137e+00 +2.2050e+00 +1.2118e+00 -9.9441e-01 +8.0075e-01 +6.5031e-01 -3.6117e-02 +3.8967e+00 -6.8042e-01 +3.7849e+00 -1.1352e+00
2157 +6.140475328e-07 +6.140475328e-07 -2.732999939e+01 -2.732999939e+01 +2.2649e+00 +3.0681e+00 +2.6702e+00 -2.8671e-01 +1.2542e+00 -2.0536e+00 +1.1871e+00 +1.4111e+00 -2.5689e+00 -1.4136e+00 +2.2051e+00 +1.2119e+00 -9.9434e-01 +8.0095e-01 +6.5040e-01 -3.6194e-02 +3.8966e+00 -6.8047e-01 +3.7850e+00 -1.1353e+00
2159 +4.040364487e-07 +4.040364487e-07 -2.732999960e+01 -2.732999960e+01 +2.2647e+00 +3.0678e+00 +2.6704e+00 -2.8660e-01 +1.2544e+00 -2.0537e+00 +1.1874e+00 +1.4111e+00 -2.5690e+00 -1.4137e+00 +2.2049e+00 +1.2119e+00 -9.9426e-01 +8.0072e-01 +6.5036e-01 -3.5939e-02 +3.8970e+00 -6.8052e-01 +3.7848e+00 -1.1353e+00
2196 +3.606602803e-07 +3.606602803e-07 -2.732999964e+01 -2.732999964e+01 +2.2648e+00 +3.0681e+00 +2.6704e+00 -2.8667e-01 +1.2543e+00 -2.0539e+00 +1.1872e+00 +1.4111e+00 -2.5687e+00 -1.4136e+00 +2.2049e+00 +1.2119e+00 -9.9426e-01 +8.0087e-01 +6.5054e-01 -3.6007e-02 +3.8969e+00 -6.8055e-01 +3.7849e+00 -1.1353e+00
2224 +3.102954977e-07 +3.102954977e-07 -2.732999969e+01 -2.732999969e+01 +2.2649e+00 +3.0679e+00 +2.6704e+00 -2.8654e-01 +1.2543e+00 -2.0536e+00 +1.1872e+00 +1.4109e+00 -2.5687e+00 -1.4135e+00 +2.2049e+00 +1.2119e+00 -9.9444e-01 +8.0096e-01 +6.5056e-01 -3.6025e-02 +3.8967e+00 -6.8062e-01 +3.7848e+00 -1.1350e+00
2246 +2.894356008e-07 +2.894356008e-07 -2.732999971e+01 -2.732999971e+01 +2.2647e+00 +3.0680e+00 +2.6704e+00 -2.8639e-01 +1.2543e+00 -2.0536e+00 +1.1873e+00 +1.4111e+00 -2.5687e+00 -1.4134e+00 +2.2050e+00 +1.2120e+00 -9.9450e-01 +8.0069e-01 +6.5063e-01 -3.6019e-02 +3.8969e+00 -6.8067e-01 +3.7848e+00 -1.1350e+00
2255 +1.701659187e-07 +1.701659187e-07 -2.732999983e+01 -2.732999983e+01 +2.2647e+00 +3.0680e+00 +2.6704e+00 -2.8645e-01 +1.2545e+00 -2.0536e+00 +1.1871e+00 +1.4110e+00 -2.5687e+00 -1.4135e+00 +2.2049e+00 +1.2118e+00 -9.9440e-01 +8.0071e-01 +6.5050e-01 -3.6010e-02 +3.8967e+00 -6.8068e-01 +3.7849e+00 -1.1351e+00
2269 +1.448257123e-07 +1.448257123e-07 -2.732999986e+01 -2.732999986e+01 +2.2647e+00 +3.0679e+00 +2.6705e+00 -2.8639e-01 +1.2543e+00 -2.0537e+00 +1.1872e+00 +1.4111e+00 -2.5688e+00 -1.4136e+00 +2.2050e+00 +1.2118e+00 -9.9444e-01 +8.0075e-01 +6.5051e-01 -3.6001e-02 +3.8968e+00 -6.8079e-01 +3.7848e+00 -1.1351e+00
