% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1656 +7.557083107e+01 +7.557083107e+01 +1.032108311e+02 +1.032108311e+02 +2.4167e+00 +9.9330e-01 -3.4192e+00 +2.7581e+00 +1.1698e+00 +1.9200e+00 -1.8494e-01 -1.0059e+00 -2.7831e+00 -9.1074e-01 +1.6315e+00 -3.6687e-01 +2.7681e+00 -3.8265e+00 +1.8154e+00 -2.3646e+00 +6.2458e-01 -3.2226e+00 -2.1218e+00 +1.9030e-01
1690 +7.374477785e+01 +7.374477785e+01 +1.013847778e+02 +1.013847778e+02 +2.4061e+00 +1.0134e+00 -3.4235e+00 +2.7751e+00 +1.1971e+00 +1.9017e+00 -1.7746e-01 -9.8909e-01 -2.7761e+00 -9.0543e-01 +1.6485e+00 -3.7856e-01 +2.7583e+00 -3.8314e+00 +1.8214e+00 -2.3627e+00 +6.3254e-01 -3.2055e+00 -2.1076e+00 +1.9961e-01
1716 +7.202439558e+01 +7.202439558e+01 +9.966439558e+01 +9.966439558e+01 +2.4158e+00 +1.0039e+00 -3.4262e+00 +2.7765e+00 +1.1855e+00 +1.9244e+00 -1.7910e-01 -9.7841e-01 -2.7886e+00 -9.2551e-01 +1.6493e+00 -3.8433e-01 +2.7453e+00 -3.8283e+00 +1.8190e+00 -2.3475e+00 +6.2172e-01 -3.1937e+00 -2.1078e+00 +2.1421e-01
1775 +7.036831563e+01 +7.036831563e+01 +9.800831563e+01 +9.800831563e+01 +2.3897e+00 +9.9094e-01 -3.4031e+00 +2.7837e+00 +1.1835e+00 +1.9317e+00 -1.9693e-01 -9.7859e-01 -2.7957e+00 -9.1778e-01 +1.6373e+00 -4.0451e-01 +2.7356e+00 -3.8444e+00 +1.8524e+00 -2.3379e+00 +5.9799e-01 -3.1914e+00 -2.1117e+00 +2.0597e-01
1893 +6.911156602e+01 +6.911156602e+01 +9.675156602e+01 +9.675156602e+01 +2.3945e+00 +9.9877e-01 -3.4030e+00 +2.7503e+00 +1.1842e+00 +1.9478e+00 -1.8112e-01 -9.3671e-01 -2.7562e+00 -9.2020e-01 +1.6417e+00 -4.3131e-01 +2.7264e+00 -3.8686e+00 +1.8489e+00 -2.3233e+00 +6.1087e-01 -3.1375e+00 -2.1042e+00 +1.8817e-01
2156 +6.758865888e+01 +6.758865888e+01 +9.522865888e+01 +9.522865888e+01 +2.3769e+00 +9.8233e-01 -3.4036e+00 +2.7427e+00 +1.1756e+00 +1.9265e+00 -1.6591e-01 -9.5536e-01 -2.7689e+00 -9.0303e-01 +1.6457e+00 -4.4408e-01 +2.7476e+00 -3.8665e+00 +1.8595e+00 -2.3080e+00 +6.0978e-01 -3.1287e+00 -2.1234e+00 +1.8365e-01
% function evaluation | noise-free fitness - Fopt (-1.552000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.471059260e+02 +7.471059260e+02 +7.315859260e+02 +7.315859260e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +7.069383399e+02 +7.069383399e+02 +6.914183399e+02 +6.914183399e+02 -1.8723e-02 -4.9417e-02 -7.7716e-02 +7.5408e-02 +1.5270e-02 +3.0370e-02 +3.1026e-01 +4.2927e-02 +5.8425e-02 +2.5719e-02 +1.1762e-01 +7.6308e-02 -1.8088e-01 +7.4341e-02 +2.3553e-02 +9.6389e-02 +4.4514e-01 +9.8804e-03 +1.0656e-01 +1.4489e-03
5 +6.872167691e+02 +6.872167691e+02 +6.716967691e+02 +6.716967691e+02 +1.9396e-01 -4.5426e-02 +4.6929e-02 -1.3266e-01 -1.7020e-01 -5.7446e-02 -3.7406e-02 +2.1963e-01 -7.0203e-02 -5.3119e-02 +9.3244e-02 -2.2303e-01 +7.1863e-02 -2.2449e-01 -1.6402e-01 -4.8793e-02 +4.3556e-01 +1.2447e-01 -3.2688e-02 +2.5794e-02
13 +6.594317427e+02 +6.594317427e+02 +6.439117427e+02 +6.439117427e+02 +1.0467e-01 -1.2379e-01 +9.7884e-02 +5.1127e-02 -1.0196e-02 -2.2173e-01 +1.8777e-01 +2.5112e-01 +3.0983e-02 +4.0719e-01 -1.5016e-01 +2.0530e-01 +6.1567e-02 -7.8796e-02 -3.4461e-01 -1.0678e-01 +8.1649e-01 -1.1330e-01 +1.2301e-01 -1.7806e-01
18 +6.394890869e+02 +6.394890869e+02 +6.239690869e+02 +6.239690869e+02 +4.6733e-01 -6.9921e-02 -6.3335e-02 +4.8535e-02 +8.0690e-02 -1.7638e-01 -1.5210e-01 -9.3898e-02 +1.0819e-01 +4.0461e-01 +1.2196e-01 +3.4877e-01 -2.7125e-01 +3.6378e-01 -1.8920e-01 -2.4369e-01 +7.7531e-01 -4.3285e-01 +3.3820e-01 +4.6691e-02
19 +6.035135792e+02 +6.035135792e+02 +5.879935792e+02 +5.879935792e+02 +2.1174e-01 +8.0689e-02 -7.1296e-02 +2.2430e-01 -3.7989e-02 -3.2046e-01 +9.9169e-02 +5.2303e-01 +1.3137e-01 +3.3013e-01 -6.2288e-02 -6.9034e-02 +5.3915e-02 +1.7764e-01 -7.0908e-01 -3.5802e-01 +7.9916e-01 +2.8878e-02 +5.1890e-02 +3.3744e-01
28 +5.848064214e+02 +5.848064214e+02 +5.692864214e+02 +5.692864214e+02 -1.7111e-01 +1.6714e-01 +1.3686e-01 +2.6667e-01 -1.6209e-01 -3.3373e-01 +1.3641e-01 +2.1683e-01 +1.4099e-01 +3.5681e-01 -3.2092e-02 +1.7765e-02 +4.3403e-02 +2.6265e-01 -5.4302e-01 -5.2193e-01 +8.4939e-01 -2.2365e-01 +2.1992e-01 +2.9486e-01
51 +5.223384449e+02 +5.223384449e+02 +5.068184449e+02 +5.068184449e+02 -2.7213e-02 -6.4373e-02 -3.7808e-01 -2.2024e-01 -4.7875e-01 -3.5759e-01 +5.9062e-01 +4.3045e-02 +1.4114e-01 +1.0008e-01 -2.1893e-01 -5.8463e-02 +2.0824e-01 +4.0414e-01 -7.2876e-01 -6.8338e-01 +1.2625e+00 -1.3937e-01 +4.3981e-01 +5.2365e-01
58 +4.808133778e+02 +4.808133778e+02 +4.652933778e+02 +4.652933778e+02 +3.1074e-01 -6.1558e-01 -2.2573e-01 -2.8983e-01 -4.7584e-01 -6.0660e-01 +3.6273e-01 -1.8694e-02 -2.4118e-01 +3.3047e-01 -2.6879e-01 -2.0365e-01 +3.2910e-01 -1.9776e-02 -1.0593e+00 -5.6524e-01 +1.4287e+00 -3.3511e-01 +2.6043e-01 +6.0722e-01
140 +4.616911446e+02 +4.616911446e+02 +4.461711446e+02 +4.461711446e+02 +2.7117e-01 -6.2621e-01 -2.7737e-01 -1.2758e-01 -1.2008e-01 -7.5322e-02 +4.2897e-01 -5.0510e-01 -2.4377e-01 +8.9826e-02 -1.2753e-01 -2.7271e-01 +1.0754e-01 +3.8164e-01 -1.6087e+00 -4.2395e-01 +1.3840e+00 +1.2310e-01 +6.2738e-01 +4.7122e-01
177 +4.415510212e+02 +4.415510212e+02 +4.260310212e+02 +4.260310212e+02 +2.9273e-01 -2.0920e-01 -4.5143e-01 -1.2549e-01 -3.6819e-01 +2.7523e-02 +2.3900e-01 -7.0472e-01 -3.2299e-01 -2.7627e-02 -3.5209e-01 -3.4479e-01 +5.0603e-02 +5.7868e-01 -2.2054e+00 -9.8084e-01 +1.2520e+00 -4.0855e-02 +8.0277e-01 +7.9777e-01
180 +4.277724895e+02 +4.277724895e+02 +4.122524895e+02 +4.122524895e+02 -6.7566e-02 +4.8554e-02 -5.2314e-01 -7.3681e-02 -3.5649e-02 +8.9636e-02 +5.2465e-01 -5.4219e-01 -3.3454e-01 -1.7370e-01 -7.3628e-02 -3.2368e-01 -1.7171e-01 +4.4518e-01 -2.6265e+00 -8.9568e-01 +1.5621e+00 -9.0754e-02 +8.6416e-01 +6.7167e-01
203 +4.107708781e+02 +4.107708781e+02 +3.952508781e+02 +3.952508781e+02 +2.6625e-01 -2.2367e-01 -2.9107e-01 -2.0135e-01 +3.5657e-03 -1.4180e-01 +4.7027e-01 -5.5362e-01 +2.8571e-02 -3.2976e-01 -1.2950e-01 -2.4181e-01 -2.2950e-01 +7.0405e-01 -2.5595e+00 -9.2172e-01 +1.4783e+00 -3.0365e-01 +8.4056e-01 +8.9530e-01
287 +3.877027513e+02 +3.877027513e+02 +3.721827513e+02 +3.721827513e+02 +6.7811e-01 -4.8991e-01 +3.6639e-01 -3.5285e-01 -2.3924e-01 +3.6356e-01 +9.0886e-02 -7.8138e-01 -5.4361e-02 -5.5860e-01 -1.2720e-01 -7.2867e-01 +5.1656e-02 +4.3354e-01 -3.2581e+00 -1.6744e+00 +1.8958e+00 -1.0884e-01 +1.5768e+00 +9.4983e-01
373 +3.616658154e+02 +3.616658154e+02 +3.461458154e+02 +3.461458154e+02 +1.0397e+00 -1.0123e+00 +7.5410e-02 -3.4319e-01 -1.7816e-01 +6.3049e-02 -2.4321e-01 -2.0332e-01 +1.0711e-01 -4.1578e-01 -2.1872e-01 -1.2090e+00 +9.4622e-01 +6.3374e-01 -3.1815e+00 -2.0635e+00 +1.8053e+00 +2.5918e-01 +1.0358e+00 +1.2581e-01
378 +3.486453777e+02 +3.486453777e+02 +3.331253777e+02 +3.331253777e+02 +1.0718e+00 -9.7886e-01 +1.0669e-02 -3.3856e-01 -1.6112e-01 +1.1414e-01 -3.2196e-01 -5.7911e-01 -2.2726e-01 -7.1715e-01 -2.3805e-02 -1.4528e+00 +1.0629e+00 +5.2393e-01 -3.1515e+00 -1.9098e+00 +2.0884e+00 +6.6497e-02 +1.2596e+00 +3.9319e-01
516 +3.339716938e+02 +3.339716938e+02 +3.184516938e+02 +3.184516938e+02 +1.1602e+00 -1.3816e+00 +1.5035e-01 -5.0876e-01 -6.7873e-01 +9.4802e-01 +6.3850e-02 -6.1849e-01 -2.3192e-01 -9.7641e-01 +2.4676e-01 -1.7690e+00 +1.4864e+00 +8.7736e-01 -3.3789e+00 -2.4351e+00 +2.3167e+00 -3.2033e-01 +6.2540e-01 +6.1346e-01
532 +3.306983193e+02 +3.306983193e+02 +3.151783193e+02 +3.151783193e+02 +8.4528e-01 -1.4938e+00 +1.5807e-01 -2.1606e-01 -9.7044e-01 +1.0906e+00 +3.7325e-01 -9.2864e-01 -3.9721e-01 -1.0276e+00 +6.0151e-01 -1.3776e+00 +1.9589e+00 +1.1841e+00 -3.5883e+00 -3.2036e+00 +2.8338e+00 +1.1554e-01 +1.1237e+00 +5.5846e-01
536 +3.169607184e+02 +3.169607184e+02 +3.014407184e+02 +3.014407184e+02 +7.8053e-01 -1.5873e+00 -1.0979e-01 -1.2736e-01 -4.3816e-01 +1.0644e+00 +6.2749e-03 -1.0051e+00 -2.2146e-01 -1.3236e+00 +8.3015e-02 -1.4773e+00 +1.9729e+00 +1.1241e+00 -3.3509e+00 -2.9783e+00 +2.4977e+00 -1.4075e-01 +7.7680e-01 +4.6148e-01
577 +3.160944710e+02 +3.160944710e+02 +3.005744710e+02 +3.005744710e+02 +9.2586e-01 -1.7985e+00 +5.0919e-01 -3.8143e-01 -8.4811e-01 +7.7715e-01 +2.0212e-01 -1.1494e+00 -3.4980e-01 -7.9168e-01 +1.0060e-01 -1.2824e+00 +2.4726e+00 +1.2542e+00 -3.3671e+00 -2.6744e+00 +2.6692e+00 -1.2915e-01 +1.7482e+00 +8.1875e-01
608 +2.876799213e+02 +2.876799213e+02 +2.721599213e+02 +2.721599213e+02 +9.1103e-01 -1.5163e+00 +4.2825e-01 -3.3283e-01 -7.1494e-01 +5.4131e-01 +2.9746e-01 -1.5041e+00 -3.0500e-01 -1.0186e+00 +2.4169e-01 -5.9388e-01 +2.4443e+00 +1.3254e+00 -3.5406e+00 -3.3889e+00 +3.1419e+00 +2.8743e-01 +1.0861e+00 +6.8658e-01
653 +2.815350670e+02 +2.815350670e+02 +2.660150670e+02 +2.660150670e+02 +3.9592e-01 -1.6508e+00 +8.8724e-01 +3.2924e-01 -4.4375e-01 -1.5623e-01 +5.2560e-01 -9.3797e-01 +1.3062e-01 -1.2721e+00 +3.0171e-02 -6.3270e-01 +1.6757e+00 +9.8964e-01 -3.2077e+00 -3.6473e+00 +3.0616e+00 -1.0812e-01 +1.3003e+00 +1.0668e+00
753 +2.634192180e+02 +2.634192180e+02 +2.478992180e+02 +2.478992180e+02 +7.5439e-01 -1.9827e+00 +6.2354e-01 +4.7170e-01 -4.1145e-01 +4.6324e-01 +5.3572e-01 -2.0002e-01 +8.3841e-01 -1.1858e+00 +4.9837e-01 -7.8970e-01 +1.8790e+00 +1.5824e+00 -4.2589e+00 -3.6047e+00 +2.4778e+00 -1.2960e-01 +1.5855e+00 +4.8037e-01
793 +2.582519362e+02 +2.582519362e+02 +2.427319362e+02 +2.427319362e+02 +1.0176e+00 -1.7820e+00 +1.1241e+00 +1.6864e-01 -4.6320e-02 +2.2417e-01 +7.8128e-01 -3.2394e-01 +6.6651e-01 -1.2581e+00 +3.4377e-01 -8.0336e-01 +2.0006e+00 +1.4768e+00 -3.6903e+00 -4.6686e+00 +2.4191e+00 -4.1907e-01 +1.0919e+00 +9.0047e-01
812 +2.525235312e+02 +2.525235312e+02 +2.370035312e+02 +2.370035312e+02 +1.0195e+00 -1.4732e+00 +1.2653e+00 +3.7966e-01 -3.9629e-01 +1.5211e-01 +8.4589e-01 +3.2469e-01 +5.8653e-01 -1.1528e+00 +2.5498e-01 -5.9924e-01 +2.1922e+00 +1.6849e+00 -3.3486e+00 -4.1953e+00 +2.1714e+00 -5.7997e-02 +8.3909e-01 +1.4583e+00
856 +2.499792323e+02 +2.499792323e+02 +2.344592323e+02 +2.344592323e+02 +7.8475e-01 -1.5232e+00 +1.2054e+00 +4.9051e-01 -5.0307e-01 +5.0594e-01 +8.9693e-01 +6.8744e-01 +1.0737e-01 -1.2416e+00 +4.2665e-01 -3.8576e-01 +2.0568e+00 +2.0829e+00 -3.4411e+00 -3.9027e+00 +2.5993e+00 -6.9677e-03 +9.0937e-01 +1.5507e+00
860 +2.378030530e+02 +2.378030530e+02 +2.222830530e+02 +2.222830530e+02 +7.1641e-01 -1.3618e+00 +1.3229e+00 +6.4314e-01 -2.9852e-01 +5.3088e-01 +9.4528e-01 +1.9004e-01 +3.7319e-01 -1.4369e+00 +2.9213e-01 -1.3590e-01 +2.3769e+00 +2.1375e+00 -3.2802e+00 -3.6645e+00 +2.7364e+00 +2.6073e-02 +7.1801e-01 +1.3983e+00
873 +2.308821494e+02 +2.308821494e+02 +2.153621494e+02 +2.153621494e+02 +1.0907e+00 -1.4336e+00 +9.6992e-01 +5.8689e-01 -1.5005e-01 +4.7321e-01 +1.0323e+00 +3.8668e-02 +7.8465e-02 -1.5410e+00 +9.3681e-02 +1.2345e-01 +2.1934e+00 +2.4082e+00 -3.4661e+00 -3.4468e+00 +2.5827e+00 -7.7208e-02 +7.9730e-01 +1.9092e+00
1190 +2.268946147e+02 +2.268946147e+02 +2.113746147e+02 +2.113746147e+02 +1.1390e+00 -2.1885e+00 +1.1021e+00 +8.8158e-01 -7.0093e-01 +1.2148e-01 +1.2518e+00 -6.9378e-01 +2.7928e-01 -8.0302e-01 -6.7996e-01 +3.4100e-01 +2.1029e+00 +3.1372e+00 -3.6425e+00 -4.0394e+00 +1.9537e+00 -9.6387e-01 -7.9753e-02 +1.2555e+00
1310 +1.854318006e+02 +1.854318006e+02 +1.699118006e+02 +1.699118006e+02 +1.0387e+00 -1.8177e+00 +1.7846e-01 +1.4008e+00 -1.7137e+00 +7.3892e-01 +1.5704e+00 +1.8686e-01 -9.1757e-01 -9.9042e-01 -4.3729e-01 +1.6614e-02 +2.4784e+00 +3.2100e+00 -2.5396e+00 -3.7642e+00 +1.4912e+00 -1.8840e+00 -7.6343e-02 +3.3182e+00
1701 +1.726246371e+02 +1.726246371e+02 +1.571046371e+02 +1.571046371e+02 +8.8111e-01 -1.3123e+00 +7.4297e-01 +1.2283e+00 -1.7813e+00 +5.9361e-01 +1.5902e+00 -9.7329e-01 -6.3193e-01 -4.3550e-01 -8.7927e-01 -1.0385e+00 +3.0893e+00 +4.5636e+00 -2.6595e+00 -3.6464e+00 +7.9613e-01 -2.1176e+00 +7.6228e-01 +2.2850e+00
1911 +1.608133754e+02 +1.608133754e+02 +1.452933754e+02 +1.452933754e+02 +9.0562e-01 -1.7525e+00 +1.0316e+00 +8.2662e-01 -1.9006e+00 +6.0931e-01 +1.7520e+00 -1.2428e+00 -8.8603e-01 +3.7993e-01 -5.7471e-01 -1.2775e+00 +3.0303e+00 +4.5177e+00 -2.4005e+00 -3.7913e+00 +2.6132e-01 -1.7855e+00 +6.0237e-01 +2.5242e+00
2019 +1.459792591e+02 +1.459792591e+02 +1.304592591e+02 +1.304592591e+02 +9.2049e-01 -1.7077e+00 +1.1483e+00 +8.4337e-01 -1.9518e+00 +6.5503e-01 +1.7306e+00 -1.3403e+00 -9.5388e-01 +4.5555e-01 -6.0123e-01 -1.2126e+00 +2.9707e+00 +4.5125e+00 -2.3193e+00 -3.8175e+00 +1.1929e-01 -1.5140e+00 +6.7750e-01 +2.4228e+00
2028 +1.414970822e+02 +1.414970822e+02 +1.259770822e+02 +1.259770822e+02 +9.6550e-01 -1.7506e+00 +1.1976e+00 +8.7649e-01 -1.9643e+00 +6.5163e-01 +1.7457e+00 -1.2716e+00 -9.5139e-01 +3.9394e-01 -5.9480e-01 -1.1805e+00 +2.9460e+00 +4.5785e+00 -2.2957e+00 -3.8839e+00 +1.0138e-01 -1.4640e+00 +6.4523e-01 +2.3957e+00
2043 +1.287853522e+02 +1.287853522e+02 +1.132653522e+02 +1.132653522e+02 +9.3509e-01 -1.7421e+00 +1.1141e+00 +9.1005e-01 -1.9146e+00 +6.6704e-01 +1.7701e+00 -1.3115e+00 -9.7779e-01 +3.6546e-01 -5.7632e-01 -1.2569e+00 +2.9299e+00 +4.6495e+00 -2.3093e+00 -3.9195e+00 +1.3692e-01 -1.5628e+00 +6.1335e-01 +2.3942e+00
2066 +1.190268959e+02 +1.190268959e+02 +1.035068959e+02 +1.035068959e+02 +9.5921e-01 -1.7888e+00 +1.1554e+00 +7.8480e-01 -1.9663e+00 +6.5485e-01 +1.6762e+00 -1.2771e+00 -8.2227e-01 +4.3741e-01 -5.4596e-01 -1.2875e+00 +3.0637e+00 +4.6019e+00 -2.3973e+00 -4.0483e+00 +2.3031e-01 -1.4748e+00 +6.6263e-01 +2.4188e+00
2087 +1.172669442e+02 +1.172669442e+02 +1.017469442e+02 +1.017469442e+02 +9.2960e-01 -1.6985e+00 +1.1505e+00 +8.2112e-01 -1.9457e+00 +6.2092e-01 +1.7745e+00 -1.2907e+00 -7.3288e-01 +3.9981e-01 -5.5734e-01 -1.3056e+00 +3.0791e+00 +4.6303e+00 -2.3482e+00 -4.0177e+00 +2.5808e-01 -1.5859e+00 +6.3217e-01 +2.3500e+00
2116 +1.145901433e+02 +1.145901433e+02 +9.907014329e+01 +9.907014329e+01 +1.0010e+00 -1.7467e+00 +1.1094e+00 +6.9059e-01 -1.9665e+00 +6.6588e-01 +1.7645e+00 -1.3266e+00 -6.9596e-01 +3.5697e-01 -6.0537e-01 -1.3171e+00 +3.1749e+00 +4.6696e+00 -2.2257e+00 -4.0153e+00 +1.2773e-01 -1.5168e+00 +6.1196e-01 +2.4435e+00
2155 +1.114231612e+02 +1.114231612e+02 +9.590316116e+01 +9.590316116e+01 +8.9666e-01 -1.7583e+00 +1.1194e+00 +6.7265e-01 -1.9335e+00 +6.8815e-01 +1.7040e+00 -1.2853e+00 -6.7444e-01 +3.4945e-01 -6.6783e-01 -1.3289e+00 +3.0714e+00 +4.7099e+00 -2.2067e+00 -4.0615e+00 +1.8443e-01 -1.5542e+00 +5.8823e-01 +2.4609e+00
2167 +1.045672619e+02 +1.045672619e+02 +8.904726191e+01 +8.904726191e+01 +9.0643e-01 -1.8234e+00 +1.1474e+00 +6.7736e-01 -1.9521e+00 +6.5281e-01 +1.7277e+00 -1.3368e+00 -6.5822e-01 +3.3854e-01 -7.0852e-01 -1.4032e+00 +3.1242e+00 +4.6690e+00 -2.2460e+00 -4.0861e+00 +1.9649e-01 -1.5781e+00 +6.1400e-01 +2.4318e+00
2193 +1.013947393e+02 +1.013947393e+02 +8.587473928e+01 +8.587473928e+01 +9.2840e-01 -1.7472e+00 +1.1821e+00 +7.0670e-01 -1.9496e+00 +6.6053e-01 +1.6828e+00 -1.3074e+00 -6.9003e-01 +3.7000e-01 -6.6145e-01 -1.4089e+00 +3.0743e+00 +4.6729e+00 -2.1802e+00 -3.9641e+00 +2.2224e-01 -1.5455e+00 +6.0567e-01 +2.4122e+00
2204 +9.694415288e+01 +9.694415288e+01 +8.142415288e+01 +8.142415288e+01 +8.9489e-01 -1.7346e+00 +1.1678e+00 +6.6061e-01 -2.0040e+00 +6.5177e-01 +1.6604e+00 -1.3541e+00 -6.9562e-01 +3.3556e-01 -6.6500e-01 -1.3524e+00 +3.1053e+00 +4.7022e+00 -2.2028e+00 -4.0203e+00 +2.5851e-01 -1.5659e+00 +6.3798e-01 +2.4094e+00
2303 +9.430465793e+01 +9.430465793e+01 +7.878465793e+01 +7.878465793e+01 +8.3040e-01 -1.6958e+00 +1.1847e+00 +7.1616e-01 -1.9862e+00 +7.1024e-01 +1.6414e+00 -1.3012e+00 -6.4957e-01 +3.3924e-01 -6.5076e-01 -1.4166e+00 +3.0530e+00 +4.7130e+00 -2.1700e+00 -3.9989e+00 +2.4679e-01 -1.5081e+00 +6.0406e-01 +2.3929e+00
2347 +9.208379242e+01 +9.208379242e+01 +7.656379242e+01 +7.656379242e+01 +8.3439e-01 -1.7171e+00 +1.1762e+00 +6.9527e-01 -2.0223e+00 +6.9677e-01 +1.6789e+00 -1.3012e+00 -6.2612e-01 +3.6090e-01 -6.2271e-01 -1.4178e+00 +3.0579e+00 +4.7027e+00 -2.1851e+00 -3.9828e+00 +2.6100e-01 -1.5115e+00 +5.9394e-01 +2.4023e+00
2348 +9.119432637e+01 +9.119432637e+01 +7.567432637e+01 +7.567432637e+01 +8.5332e-01 -1.7059e+00 +1.1800e+00 +6.8140e-01 -2.0183e+00 +7.1272e-01 +1.6981e+00 -1.3054e+00 -6.5380e-01 +3.7446e-01 -6.3477e-01 -1.3967e+00 +3.0779e+00 +4.7143e+00 -2.1457e+00 -3.9877e+00 +2.3661e-01 -1.5083e+00 +5.8778e-01 +2.4053e+00
2420 +8.909991475e+01 +8.909991475e+01 +7.357991475e+01 +7.357991475e+01 +8.6413e-01 -1.7389e+00 +1.1617e+00 +6.9005e-01 -2.0953e+00 +7.0571e-01 +1.6838e+00 -1.3112e+00 -6.6710e-01 +3.5583e-01 -6.3546e-01 -1.4135e+00 +3.0554e+00 +4.6976e+00 -2.2734e+00 -4.0494e+00 +2.3845e-01 -1.5047e+00 +6.4200e-01 +2.3357e+00
2460 +8.681017852e+01 +8.681017852e+01 +7.129017852e+01 +7.129017852e+01 +8.6174e-01 -1.7054e+00 +1.2016e+00 +6.9672e-01 -2.1079e+00 +6.9967e-01 +1.6694e+00 -1.3325e+00 -6.5490e-01 +3.5133e-01 -6.2434e-01 -1.4169e+00 +3.0993e+00 +4.6700e+00 -2.2871e+00 -4.0636e+00 +1.9032e-01 -1.5060e+00 +6.4849e-01 +2.3509e+00
2483 +8.444957325e+01 +8.444957325e+01 +6.892957325e+01 +6.892957325e+01 +8.8512e-01 -1.7237e+00 +1.2207e+00 +6.9414e-01 -2.0996e+00 +6.9625e-01 +1.6473e+00 -1.3491e+00 -6.7226e-01 +3.7124e-01 -6.4519e-01 -1.4173e+00 +3.1124e+00 +4.6997e+00 -2.2939e+00 -4.0631e+00 +2.1563e-01 -1.5117e+00 +6.3279e-01 +2.3789e+00
2730 +8.316287804e+01 +8.316287804e+01 +6.764287804e+01 +6.764287804e+01 +8.2695e-01 -1.7286e+00 +1.2123e+00 +6.7273e-01 -2.1072e+00 +7.3220e-01 +1.6421e+00 -1.3513e+00 -6.8198e-01 +3.7876e-01 -6.3644e-01 -1.4090e+00 +3.0864e+00 +4.7110e+00 -2.2711e+00 -4.0334e+00 +2.2288e-01 -1.5180e+00 +6.4394e-01 +2.3725e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.994263098e+02 +5.994263098e+02 +1.599426310e+03 +1.599426310e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
19 +5.803214515e+02 +5.803214515e+02 +1.580321451e+03 +1.580321451e+03 -5.6487e-02 -4.8884e-02 -1.2089e-01 +5.5551e-02 +2.5272e-02 -9.7122e-02 +3.2082e-01 +2.8992e-01 -2.3399e-01 +2.4865e-01 +2.6747e-01 -4.0688e-02 +1.8031e-01 +6.5950e-02 +1.0306e-01 -3.9647e-01 -1.8005e-01 +1.6439e-01 +9.0155e-02 +4.1223e-01
26 +5.671425148e+02 +5.671425148e+02 +1.567142515e+03 +1.567142515e+03 -2.8518e-02 -2.0974e-02 -5.0708e-01 +3.6517e-01 -5.2500e-02 -1.8644e-02 +2.3298e-01 -1.4283e-01 -1.9541e-01 -1.6895e-02 -1.7881e-02 -3.3729e-01 -3.5040e-03 +1.8933e-02 +7.7250e-02 -3.6997e-01 -3.8160e-01 -2.1703e-01 +2.1546e-02 +3.7201e-01
27 +5.476921356e+02 +5.476921356e+02 +1.547692136e+03 +1.547692136e+03 -1.7484e-02 -4.3208e-02 -3.8403e-01 +4.2981e-01 -9.2286e-02 +3.1948e-01 +2.8523e-01 +3.4522e-01 -7.2380e-02 +1.7925e-01 -2.2999e-01 +3.1640e-02 +4.2267e-01 +2.8837e-01 +5.5694e-02 -2.4049e-01 -1.2107e-01 -9.1405e-02 -2.4385e-01 +3.5327e-01
39 +5.332716109e+02 +5.332716109e+02 +1.533271611e+03 +1.533271611e+03 -1.5715e-01 -6.0424e-02 -8.5149e-01 +1.2318e-01 -5.0282e-01 +3.8114e-01 +2.7954e-01 +1.0050e-01 -2.3582e-01 +1.3937e-01 -4.2990e-01 +4.8851e-01 +8.8161e-02 +2.0647e-01 -8.1584e-03 -1.5083e-01 -1.5247e-01 -1.9219e-01 -4.8329e-01 +2.7637e-01
61 +5.017747669e+02 +5.017747669e+02 +1.501774767e+03 +1.501774767e+03 -2.4682e-01 -2.7444e-01 -1.3170e+00 +5.3138e-01 +1.7311e-01 -4.6950e-01 +3.6730e-01 -2.4932e-02 +2.5537e-02 +2.9579e-01 -6.5332e-01 +2.3553e-01 +3.5075e-01 +3.0583e-01 -2.9169e-01 -1.5579e-01 -2.7881e-01 -3.1818e-01 -4.8382e-01 +6.5107e-01
63 +5.002508387e+02 +5.002508387e+02 +1.500250839e+03 +1.500250839e+03 -1.0748e-01 -3.2386e-01 -1.1902e+00 +1.0324e-01 -1.3417e-01 -1.4565e-01 +8.7740e-01 +1.0975e-01 -6.6471e-02 -5.3590e-02 -4.5505e-01 +8.1146e-02 +8.0497e-01 -3.4288e-02 -1.1532e-01 +4.5441e-02 -1.3416e-01 -2.0716e-01 -5.6647e-01 +5.4046e-01
