% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4830 +6.971279898e+01 +6.971279898e+01 +2.645127990e+02 +2.645127990e+02 +5.6949e-01 -1.5557e+00 -5.2660e-01 +3.3184e-01 -1.3445e+00 +1.1914e+00 -2.0221e+00 -1.5707e+00 +4.1180e-01 +1.9576e+00 -1.9044e-01 -5.1726e-01 -1.0061e+00 +1.3232e+00 +3.3445e-01 -1.4401e+00 +2.0784e+00 +2.1506e+00 -1.5463e+00 -1.2845e+00
4853 +6.901908427e+01 +6.901908427e+01 +2.638190843e+02 +2.638190843e+02 +5.7076e-01 -1.5607e+00 -5.2629e-01 +3.3486e-01 -1.3487e+00 +1.2033e+00 -2.0273e+00 -1.5742e+00 +4.1219e-01 +1.9563e+00 -1.9265e-01 -5.1984e-01 -1.0093e+00 +1.3256e+00 +3.3236e-01 -1.4301e+00 +2.0753e+00 +2.1436e+00 -1.5397e+00 -1.2902e+00
4879 +6.680084962e+01 +6.680084962e+01 +2.616008496e+02 +2.616008496e+02 +5.7094e-01 -1.5560e+00 -5.2503e-01 +3.3041e-01 -1.3385e+00 +1.1960e+00 -2.0366e+00 -1.5701e+00 +4.1204e-01 +1.9522e+00 -1.9803e-01 -5.3437e-01 -1.0125e+00 +1.3284e+00 +3.3162e-01 -1.4331e+00 +2.0773e+00 +2.1401e+00 -1.5373e+00 -1.2782e+00
4978 +6.538904473e+01 +6.538904473e+01 +2.601890447e+02 +2.601890447e+02 +5.6613e-01 -1.5613e+00 -5.2862e-01 +3.2884e-01 -1.3435e+00 +1.1970e+00 -2.0320e+00 -1.5796e+00 +4.1061e-01 +1.9503e+00 -1.9525e-01 -5.2771e-01 -1.0091e+00 +1.3324e+00 +3.2029e-01 -1.4288e+00 +2.0818e+00 +2.1410e+00 -1.5504e+00 -1.2789e+00
4984 +6.444878584e+01 +6.444878584e+01 +2.592487858e+02 +2.592487858e+02 +5.6733e-01 -1.5643e+00 -5.3343e-01 +3.2527e-01 -1.3416e+00 +1.2036e+00 -2.0250e+00 -1.5751e+00 +4.0976e-01 +1.9525e+00 -1.9947e-01 -5.2839e-01 -1.0122e+00 +1.3292e+00 +3.2259e-01 -1.4275e+00 +2.0826e+00 +2.1365e+00 -1.5438e+00 -1.2803e+00
5021 +6.278429796e+01 +6.278429796e+01 +2.575842980e+02 +2.575842980e+02 +5.6621e-01 -1.5608e+00 -5.3268e-01 +3.2579e-01 -1.3387e+00 +1.2016e+00 -2.0202e+00 -1.5771e+00 +4.1035e-01 +1.9503e+00 -1.9907e-01 -5.3411e-01 -1.0085e+00 +1.3319e+00 +3.1713e-01 -1.4345e+00 +2.0808e+00 +2.1374e+00 -1.5414e+00 -1.2806e+00
5042 +6.125328168e+01 +6.125328168e+01 +2.560532817e+02 +2.560532817e+02 +5.6244e-01 -1.5598e+00 -5.3026e-01 +3.2657e-01 -1.3390e+00 +1.1944e+00 -2.0141e+00 -1.5696e+00 +4.1286e-01 +1.9519e+00 -1.9638e-01 -5.3401e-01 -1.0095e+00 +1.3346e+00 +3.1687e-01 -1.4433e+00 +2.0848e+00 +2.1445e+00 -1.5398e+00 -1.2838e+00
5100 +5.987136025e+01 +5.987136025e+01 +2.546713603e+02 +2.546713603e+02 +5.5818e-01 -1.5586e+00 -5.3964e-01 +3.2038e-01 -1.3402e+00 +1.1971e+00 -2.0207e+00 -1.5638e+00 +4.1296e-01 +1.9485e+00 -1.9932e-01 -5.2927e-01 -1.0097e+00 +1.3356e+00 +3.1207e-01 -1.4489e+00 +2.0888e+00 +2.1455e+00 -1.5364e+00 -1.2844e+00
5118 +5.832836238e+01 +5.832836238e+01 +2.531283624e+02 +2.531283624e+02 +5.5671e-01 -1.5553e+00 -5.4012e-01 +3.2103e-01 -1.3401e+00 +1.2016e+00 -2.0117e+00 -1.5648e+00 +4.1384e-01 +1.9493e+00 -2.0118e-01 -5.2768e-01 -1.0161e+00 +1.3376e+00 +3.1875e-01 -1.4488e+00 +2.0898e+00 +2.1415e+00 -1.5382e+00 -1.2850e+00
5170 +5.709079468e+01 +5.709079468e+01 +2.518907947e+02 +2.518907947e+02 +5.5143e-01 -1.5599e+00 -5.4112e-01 +3.0727e-01 -1.3476e+00 +1.1919e+00 -2.0070e+00 -1.5653e+00 +4.0562e-01 +1.9472e+00 -1.9733e-01 -5.2733e-01 -1.0109e+00 +1.3439e+00 +3.1446e-01 -1.4485e+00 +2.0857e+00 +2.1448e+00 -1.5391e+00 -1.2898e+00
5191 +5.582746621e+01 +5.582746621e+01 +2.506274662e+02 +2.506274662e+02 +5.5064e-01 -1.5579e+00 -5.4381e-01 +3.1160e-01 -1.3490e+00 +1.1933e+00 -2.0109e+00 -1.5703e+00 +4.1018e-01 +1.9467e+00 -1.9171e-01 -5.3413e-01 -1.0121e+00 +1.3417e+00 +3.1682e-01 -1.4493e+00 +2.0916e+00 +2.1406e+00 -1.5380e+00 -1.2868e+00
5274 +5.473983562e+01 +5.473983562e+01 +2.495398356e+02 +2.495398356e+02 +5.4963e-01 -1.5592e+00 -5.4416e-01 +3.1141e-01 -1.3480e+00 +1.1943e+00 -2.0087e+00 -1.5672e+00 +4.0665e-01 +1.9461e+00 -1.9780e-01 -5.3238e-01 -1.0152e+00 +1.3414e+00 +3.0875e-01 -1.4521e+00 +2.0927e+00 +2.1380e+00 -1.5369e+00 -1.2899e+00
5293 +5.331302586e+01 +5.331302586e+01 +2.481130259e+02 +2.481130259e+02 +5.4967e-01 -1.5576e+00 -5.4553e-01 +3.0958e-01 -1.3471e+00 +1.1938e+00 -2.0107e+00 -1.5668e+00 +4.0586e-01 +1.9448e+00 -1.9708e-01 -5.3699e-01 -1.0136e+00 +1.3432e+00 +3.0844e-01 -1.4511e+00 +2.0913e+00 +2.1379e+00 -1.5364e+00 -1.2880e+00
5373 +5.241946292e+01 +5.241946292e+01 +2.472194629e+02 +2.472194629e+02 +5.5019e-01 -1.5570e+00 -5.4635e-01 +3.0599e-01 -1.3442e+00 +1.1857e+00 -2.0143e+00 -1.5714e+00 +4.0594e-01 +1.9439e+00 -1.9502e-01 -5.3839e-01 -1.0130e+00 +1.3471e+00 +3.0861e-01 -1.4496e+00 +2.0853e+00 +2.1402e+00 -1.5391e+00 -1.2831e+00
5419 +5.117361578e+01 +5.117361578e+01 +2.459736158e+02 +2.459736158e+02 +5.4498e-01 -1.5535e+00 -5.4892e-01 +3.1007e-01 -1.3438e+00 +1.1866e+00 -2.0114e+00 -1.5710e+00 +4.0575e-01 +1.9411e+00 -1.9562e-01 -5.3775e-01 -1.0114e+00 +1.3492e+00 +3.1189e-01 -1.4499e+00 +2.0828e+00 +2.1411e+00 -1.5412e+00 -1.2821e+00
5483 +4.978178854e+01 +4.978178854e+01 +2.445817885e+02 +2.445817885e+02 +5.4180e-01 -1.5575e+00 -5.4896e-01 +3.0704e-01 -1.3404e+00 +1.1858e+00 -2.0080e+00 -1.5688e+00 +4.0466e-01 +1.9407e+00 -1.9816e-01 -5.4497e-01 -1.0126e+00 +1.3502e+00 +3.0727e-01 -1.4481e+00 +2.0830e+00 +2.1354e+00 -1.5398e+00 -1.2820e+00
5532 +4.878906947e+01 +4.878906947e+01 +2.435890695e+02 +2.435890695e+02 +5.4019e-01 -1.5551e+00 -5.4757e-01 +3.0586e-01 -1.3414e+00 +1.1817e+00 -2.0109e+00 -1.5684e+00 +4.0330e-01 +1.9367e+00 -1.9573e-01 -5.4891e-01 -1.0112e+00 +1.3557e+00 +3.0848e-01 -1.4488e+00 +2.0807e+00 +2.1365e+00 -1.5371e+00 -1.2845e+00
5593 +4.761134965e+01 +4.761134965e+01 +2.424113497e+02 +2.424113497e+02 +5.4085e-01 -1.5551e+00 -5.5135e-01 +3.0778e-01 -1.3400e+00 +1.1812e+00 -2.0108e+00 -1.5646e+00 +3.9805e-01 +1.9349e+00 -1.9609e-01 -5.4801e-01 -1.0118e+00 +1.3569e+00 +3.0487e-01 -1.4525e+00 +2.0844e+00 +2.1389e+00 -1.5382e+00 -1.2825e+00
5613 +4.674411537e+01 +4.674411537e+01 +2.415441154e+02 +2.415441154e+02 +5.3634e-01 -1.5562e+00 -5.5320e-01 +3.0894e-01 -1.3404e+00 +1.1784e+00 -2.0145e+00 -1.5660e+00 +3.9623e-01 +1.9342e+00 -1.9603e-01 -5.4925e-01 -1.0120e+00 +1.3576e+00 +3.0459e-01 -1.4538e+00 +2.0866e+00 +2.1391e+00 -1.5378e+00 -1.2845e+00
5703 +4.557549427e+01 +4.557549427e+01 +2.403754943e+02 +2.403754943e+02 +5.3361e-01 -1.5573e+00 -5.5780e-01 +3.0344e-01 -1.3366e+00 +1.1813e+00 -2.0129e+00 -1.5629e+00 +4.0258e-01 +1.9317e+00 -1.9818e-01 -5.5400e-01 -1.0137e+00 +1.3538e+00 +3.0644e-01 -1.4603e+00 +2.0882e+00 +2.1348e+00 -1.5436e+00 -1.2834e+00
5750 +4.464525716e+01 +4.464525716e+01 +2.394452572e+02 +2.394452572e+02 +5.3610e-01 -1.5540e+00 -5.5900e-01 +3.0242e-01 -1.3368e+00 +1.1788e+00 -2.0105e+00 -1.5667e+00 +4.0028e-01 +1.9285e+00 -1.9757e-01 -5.5611e-01 -1.0150e+00 +1.3580e+00 +3.0625e-01 -1.4594e+00 +2.0897e+00 +2.1336e+00 -1.5419e+00 -1.2781e+00
5797 +4.359340865e+01 +4.359340865e+01 +2.383934086e+02 +2.383934086e+02 +5.3263e-01 -1.5572e+00 -5.5872e-01 +3.0167e-01 -1.3402e+00 +1.1742e+00 -2.0180e+00 -1.5652e+00 +4.0065e-01 +1.9263e+00 -1.9532e-01 -5.6599e-01 -1.0125e+00 +1.3617e+00 +3.0318e-01 -1.4614e+00 +2.0913e+00 +2.1331e+00 -1.5407e+00 -1.2769e+00
5825 +4.250742076e+01 +4.250742076e+01 +2.373074208e+02 +2.373074208e+02 +5.3021e-01 -1.5559e+00 -5.6056e-01 +3.0234e-01 -1.3365e+00 +1.1740e+00 -2.0207e+00 -1.5667e+00 +3.9886e-01 +1.9248e+00 -1.9595e-01 -5.6685e-01 -1.0134e+00 +1.3648e+00 +3.0587e-01 -1.4619e+00 +2.0891e+00 +2.1351e+00 -1.5406e+00 -1.2807e+00
5941 +4.134796793e+01 +4.134796793e+01 +2.361479679e+02 +2.361479679e+02 +5.2948e-01 -1.5544e+00 -5.6252e-01 +3.0201e-01 -1.3330e+00 +1.1729e+00 -2.0235e+00 -1.5642e+00 +3.9726e-01 +1.9202e+00 -1.9884e-01 -5.6784e-01 -1.0151e+00 +1.3640e+00 +3.0748e-01 -1.4644e+00 +2.0857e+00 +2.1315e+00 -1.5389e+00 -1.2775e+00
5995 +4.073339298e+01 +4.073339298e+01 +2.355333930e+02 +2.355333930e+02 +5.2745e-01 -1.5551e+00 -5.6681e-01 +3.0030e-01 -1.3344e+00 +1.1754e+00 -2.0267e+00 -1.5662e+00 +3.9485e-01 +1.9188e+00 -1.9914e-01 -5.6975e-01 -1.0145e+00 +1.3670e+00 +3.0710e-01 -1.4643e+00 +2.0849e+00 +2.1303e+00 -1.5398e+00 -1.2754e+00
6154 +3.980091983e+01 +3.980091983e+01 +2.346009198e+02 +2.346009198e+02 +5.2372e-01 -1.5540e+00 -5.7140e-01 +2.9811e-01 -1.3303e+00 +1.1676e+00 -2.0267e+00 -1.5635e+00 +3.9353e-01 +1.9183e+00 -1.9979e-01 -5.7686e-01 -1.0146e+00 +1.3714e+00 +3.0231e-01 -1.4666e+00 +2.0895e+00 +2.1318e+00 -1.5416e+00 -1.2743e+00
6292 +3.886725551e+01 +3.886725551e+01 +2.336672555e+02 +2.336672555e+02 +5.2147e-01 -1.5566e+00 -5.7297e-01 +2.9580e-01 -1.3298e+00 +1.1685e+00 -2.0259e+00 -1.5643e+00 +3.9303e-01 +1.9142e+00 -1.9897e-01 -5.8115e-01 -1.0151e+00 +1.3749e+00 +2.9996e-01 -1.4676e+00 +2.0855e+00 +2.1320e+00 -1.5383e+00 -1.2737e+00
6535 +3.801112107e+01 +3.801112107e+01 +2.328111211e+02 +2.328111211e+02 +5.1543e-01 -1.5595e+00 -5.7355e-01 +2.9475e-01 -1.3280e+00 +1.1672e+00 -2.0259e+00 -1.5631e+00 +3.8943e-01 +1.9101e+00 -2.0181e-01 -5.8444e-01 -1.0172e+00 +1.3779e+00 +2.9701e-01 -1.4691e+00 +2.0860e+00 +2.1299e+00 -1.5384e+00 -1.2724e+00
6854 +3.715175538e+01 +3.715175538e+01 +2.319517554e+02 +2.319517554e+02 +5.1432e-01 -1.5573e+00 -5.7887e-01 +2.9088e-01 -1.3238e+00 +1.1681e+00 -2.0278e+00 -1.5632e+00 +3.8667e-01 +1.9071e+00 -2.0551e-01 -5.8960e-01 -1.0189e+00 +1.3811e+00 +2.9503e-01 -1.4689e+00 +2.0843e+00 +2.1260e+00 -1.5360e+00 -1.2718e+00
8239 +3.630654163e+01 +3.630654163e+01 +2.311065416e+02 +2.311065416e+02 +5.0844e-01 -1.5586e+00 -5.8932e-01 +2.8002e-01 -1.3174e+00 +1.1646e+00 -2.0278e+00 -1.5636e+00 +3.8200e-01 +1.9006e+00 -2.1311e-01 -5.9608e-01 -1.0219e+00 +1.3878e+00 +2.8748e-01 -1.4690e+00 +2.0824e+00 +2.1206e+00 -1.5335e+00 -1.2727e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.082410013e+02 +3.082410013e+02 +1.746510013e+02 +1.746510013e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +2.855622239e+02 +2.855622239e+02 +1.519722239e+02 +1.519722239e+02 -1.1907e-01 -2.2452e-01 -1.9031e-01 +1.8298e-01 +1.1977e-01 -2.0750e-01 -1.4510e-01 +1.6133e-01 +1.9483e-01 -3.9477e-02 -7.7959e-02 +5.8304e-01 -1.2380e-02 -5.3557e-02 +1.1907e-01 -1.9602e-02 +1.0096e-01 -3.0340e-01 +1.0054e-01 +3.3096e-01
7 +2.784583902e+02 +2.784583902e+02 +1.448683902e+02 +1.448683902e+02 -1.6649e-01 +2.6058e-01 +1.1694e-01 -1.3780e-03 -1.6810e-01 +4.6056e-01 +1.4433e-02 +1.8447e-02 +4.5854e-01 -5.2180e-03 -2.7911e-01 +1.3351e-01 +5.8288e-02 -3.6430e-01 +2.8764e-01 -3.4818e-02 +1.1678e-01 -2.2131e-01 +2.4869e-01 +1.0741e-02
30 +2.470642451e+02 +2.470642451e+02 +1.134742451e+02 +1.134742451e+02 +2.2787e-01 -2.3259e-01 +4.6785e-01 +1.3867e-01 +2.5713e-01 -1.4325e-01 +2.4597e-01 +9.8287e-03 +6.8092e-01 +2.5389e-01 -3.0250e-01 +1.6405e-01 +1.0460e-01 -2.6297e-01 +4.7552e-03 -5.0678e-03 +1.7474e-01 +1.0340e-01 -4.5199e-01 -2.0133e-01
66 +2.290503352e+02 +2.290503352e+02 +9.546033523e+01 +9.546033523e+01 -8.5130e-03 -2.5685e-01 -2.8422e-01 +5.5023e-01 +3.7699e-01 -6.7608e-03 -1.4782e-01 -9.5351e-02 +9.2675e-01 -8.5000e-02 -5.4390e-01 +8.2969e-01 +1.7884e-01 -2.1649e-01 +3.3927e-01 -2.0400e-01 +2.3554e-01 -7.2317e-03 +2.3078e-01 +6.2216e-02
91 +2.112044530e+02 +2.112044530e+02 +7.761445297e+01 +7.761445297e+01 +1.9317e-03 -3.4151e-01 -7.0260e-02 +4.7964e-01 +2.0643e-01 -2.4872e-01 -3.7091e-01 -5.6366e-01 +1.0434e+00 -9.0695e-02 -7.5366e-01 +4.7343e-01 -2.3159e-01 +1.2559e-01 +1.4781e-01 -2.1116e-01 +1.5878e-01 -1.4599e-01 +2.1084e-02 -3.6265e-01
559 +1.989626754e+02 +1.989626754e+02 +6.537267539e+01 +6.537267539e+01 +4.4087e-01 -8.2412e-01 -1.4414e-01 -8.5953e-01 +5.7377e-01 +1.6378e-01 -8.7741e-01 -9.6011e-01 +2.6390e-01 +4.4843e-01 -7.8553e-01 +1.7556e+00 -4.9903e-01 +8.5665e-01 -2.4449e-02 +6.2944e-02 +5.6857e-01 +3.8040e-01 +8.8360e-01 +1.8504e-01
1213 +1.848241025e+02 +1.848241025e+02 +5.123410252e+01 +5.123410252e+01 +1.2149e+00 -5.6089e-01 -1.5875e+00 -1.2473e+00 -8.1528e-01 +1.7130e+00 -2.2135e-01 -1.0537e+00 +1.0171e+00 +1.4169e+00 -5.1038e-01 +1.2106e+00 -5.3569e-01 +6.9299e-01 +6.1164e-01 -1.3797e+00 -7.1302e-04 +4.7240e-02 +7.4246e-01 +1.1735e+00
1483 +1.727888209e+02 +1.727888209e+02 +3.919882091e+01 +3.919882091e+01 +1.6252e+00 -2.0659e-01 -1.9084e+00 -2.0922e+00 -1.4725e+00 +1.6244e+00 -1.7070e-01 -1.3816e+00 +8.1896e-01 +8.7078e-01 -1.2337e-01 +1.0595e+00 -1.0627e+00 +4.7510e-02 -4.6326e-01 -8.1350e-01 +2.5070e-01 +1.7200e-01 +3.8269e-01 +1.1170e+00
1741 +1.684091902e+02 +1.684091902e+02 +3.481919024e+01 +3.481919024e+01 +1.3866e+00 -2.3532e-01 -2.1821e+00 -2.4251e+00 -1.1997e+00 +2.2747e+00 +4.4562e-01 -1.4053e+00 +3.9377e-01 +7.1251e-01 -4.0449e-01 +1.0962e+00 -1.1614e+00 +1.2218e-01 -8.3120e-01 -1.2391e+00 +8.4089e-01 -2.5030e-01 +5.2978e-01 +1.1025e+00
2051 +1.426817609e+02 +1.426817609e+02 +9.091760903e+00 +9.091760903e+00 +1.2198e+00 -7.2890e-02 -2.5203e+00 -2.8375e+00 -5.9989e-01 +2.1407e+00 +4.1315e-01 -1.6051e+00 -2.6794e-01 +9.4320e-01 -2.5369e-01 +5.7443e-01 -1.7593e+00 -4.2354e-01 -1.9087e-01 -1.0716e+00 +6.8443e-01 +9.0875e-02 -3.1874e-01 +1.0962e+00
6047 +1.409804275e+02 +1.409804275e+02 +7.390427531e+00 +7.390427531e+00 +3.8424e-01 -3.7226e-01 -2.9429e+00 -1.9029e+00 -2.1231e-01 +1.3006e+00 +1.9987e+00 -1.4666e+00 +1.0686e+00 -9.0146e-01 -3.5161e-01 +2.4482e+00 -1.8582e+00 -1.9225e+00 +1.2336e+00 -8.5005e-01 +1.2299e+00 +1.1016e+00 -1.7368e-01 +7.7500e-01
6051 +1.352312976e+02 +1.352312976e+02 +1.641297639e+00 +1.641297639e+00 +4.0702e-01 -3.6526e-01 -2.9373e+00 -1.9100e+00 -2.0874e-01 +1.3102e+00 +1.9957e+00 -1.4702e+00 +1.0306e+00 -9.0496e-01 -3.4820e-01 +2.4511e+00 -1.8575e+00 -1.9139e+00 +1.2448e+00 -8.5877e-01 +1.2258e+00 +1.1010e+00 -1.8170e-01 +7.7392e-01
6138 +1.327168959e+02 +1.327168959e+02 -8.731041394e-01 -8.731041394e-01 +3.7775e-01 -3.6310e-01 -2.9397e+00 -1.8918e+00 -2.0700e-01 +1.3116e+00 +1.9785e+00 -1.4880e+00 +1.0338e+00 -8.9899e-01 -3.4341e-01 +2.4591e+00 -1.8588e+00 -1.9248e+00 +1.2367e+00 -8.5359e-01 +1.2305e+00 +1.0750e+00 -1.4223e-01 +7.8013e-01
6139 +1.197202953e+02 +1.197202953e+02 -1.386970466e+01 -1.386970466e+01 +3.6876e-01 -3.5259e-01 -2.9319e+00 -1.9197e+00 -2.1811e-01 +1.3075e+00 +1.9715e+00 -1.4690e+00 +1.0384e+00 -8.9549e-01 -3.4251e-01 +2.4591e+00 -1.8649e+00 -1.9190e+00 +1.2319e+00 -8.4649e-01 +1.2278e+00 +1.0770e+00 -1.3457e-01 +7.7577e-01
6151 +1.123075232e+02 +1.123075232e+02 -2.128247678e+01 -2.128247678e+01 +3.6981e-01 -3.5086e-01 -2.9273e+00 -1.9137e+00 -2.1494e-01 +1.3202e+00 +1.9672e+00 -1.4760e+00 +1.0229e+00 -8.8713e-01 -3.4159e-01 +2.4623e+00 -1.8656e+00 -1.9265e+00 +1.2174e+00 -8.3524e-01 +1.2267e+00 +1.0757e+00 -1.5053e-01 +7.7869e-01
6188 +1.093377455e+02 +1.093377455e+02 -2.425225450e+01 -2.425225450e+01 +3.8423e-01 -3.3598e-01 -2.9248e+00 -1.9201e+00 -2.1226e-01 +1.3054e+00 +1.9887e+00 -1.4799e+00 +1.0640e+00 -8.8080e-01 -3.4446e-01 +2.4644e+00 -1.8648e+00 -1.9281e+00 +1.2186e+00 -8.3387e-01 +1.2252e+00 +1.0782e+00 -1.5005e-01 +7.7894e-01
6195 +1.001005882e+02 +1.001005882e+02 -3.348941180e+01 -3.348941180e+01 +3.8735e-01 -3.3290e-01 -2.9285e+00 -1.9128e+00 -2.0439e-01 +1.3212e+00 +1.9839e+00 -1.4806e+00 +1.0506e+00 -8.8105e-01 -3.4402e-01 +2.4643e+00 -1.8541e+00 -1.9292e+00 +1.2319e+00 -8.3195e-01 +1.2320e+00 +1.0750e+00 -1.6245e-01 +7.7851e-01
6288 +9.665401210e+01 +9.665401210e+01 -3.693598790e+01 -3.693598790e+01 +3.6142e-01 -3.2328e-01 -2.9241e+00 -1.8976e+00 -1.9998e-01 +1.3205e+00 +1.9797e+00 -1.4680e+00 +1.0460e+00 -8.7455e-01 -3.4540e-01 +2.4703e+00 -1.8474e+00 -1.9348e+00 +1.2342e+00 -8.2907e-01 +1.2298e+00 +1.0710e+00 -1.6104e-01 +7.6997e-01
6303 +9.366181362e+01 +9.366181362e+01 -3.992818638e+01 -3.992818638e+01 +3.6102e-01 -3.3338e-01 -2.9247e+00 -1.8990e+00 -1.9577e-01 +1.3166e+00 +1.9839e+00 -1.4674e+00 +1.0476e+00 -8.7343e-01 -3.4548e-01 +2.4723e+00 -1.8379e+00 -1.9361e+00 +1.2315e+00 -8.3277e-01 +1.2294e+00 +1.0760e+00 -1.6113e-01 +7.6739e-01
6317 +9.275049773e+01 +9.275049773e+01 -4.083950227e+01 -4.083950227e+01 +3.6293e-01 -3.3547e-01 -2.9184e+00 -1.8939e+00 -1.9503e-01 +1.3220e+00 +1.9818e+00 -1.4756e+00 +1.0310e+00 -8.7421e-01 -3.4482e-01 +2.4705e+00 -1.8403e+00 -1.9376e+00 +1.2280e+00 -8.3558e-01 +1.2327e+00 +1.0764e+00 -1.5640e-01 +7.6278e-01
6329 +8.936640301e+01 +8.936640301e+01 -4.422359699e+01 -4.422359699e+01 +3.6100e-01 -3.3031e-01 -2.9167e+00 -1.9039e+00 -1.9690e-01 +1.3248e+00 +1.9767e+00 -1.4753e+00 +1.0438e+00 -8.7076e-01 -3.4375e-01 +2.4705e+00 -1.8392e+00 -1.9349e+00 +1.2251e+00 -8.2421e-01 +1.2294e+00 +1.0736e+00 -1.5384e-01 +7.6454e-01
6335 +8.902037770e+01 +8.902037770e+01 -4.456962230e+01 -4.456962230e+01 +3.6880e-01 -3.3511e-01 -2.9178e+00 -1.9029e+00 -1.9301e-01 +1.3281e+00 +1.9730e+00 -1.4755e+00 +1.0354e+00 -8.7074e-01 -3.4522e-01 +2.4696e+00 -1.8405e+00 -1.9342e+00 +1.2236e+00 -8.2403e-01 +1.2313e+00 +1.0779e+00 -1.5092e-01 +7.6440e-01
6429 +8.548684539e+01 +8.548684539e+01 -4.810315461e+01 -4.810315461e+01 +3.7994e-01 -3.4078e-01 -2.9169e+00 -1.9071e+00 -1.9214e-01 +1.3209e+00 +1.9681e+00 -1.4830e+00 +1.0472e+00 -8.6666e-01 -3.4429e-01 +2.4632e+00 -1.8346e+00 -1.9316e+00 +1.2442e+00 -8.2529e-01 +1.2314e+00 +1.0739e+00 -1.4453e-01 +7.6353e-01
6532 +8.488701547e+01 +8.488701547e+01 -4.870298453e+01 -4.870298453e+01 +3.8578e-01 -3.4564e-01 -2.9121e+00 -1.9036e+00 -1.9573e-01 +1.3229e+00 +1.9698e+00 -1.4757e+00 +1.0407e+00 -8.6287e-01 -3.4582e-01 +2.4648e+00 -1.8322e+00 -1.9313e+00 +1.2414e+00 -8.3211e-01 +1.2305e+00 +1.0742e+00 -1.5048e-01 +7.6039e-01
6627 +8.314378343e+01 +8.314378343e+01 -5.044621657e+01 -5.044621657e+01 +3.8579e-01 -3.4161e-01 -2.9105e+00 -1.8984e+00 -1.8786e-01 +1.3220e+00 +1.9626e+00 -1.4795e+00 +1.0433e+00 -8.6123e-01 -3.4641e-01 +2.4673e+00 -1.8327e+00 -1.9341e+00 +1.2464e+00 -8.2909e-01 +1.2327e+00 +1.0685e+00 -1.4947e-01 +7.6119e-01
6811 +8.121539747e+01 +8.121539747e+01 -5.237460253e+01 -5.237460253e+01 +3.8132e-01 -3.3908e-01 -2.9063e+00 -1.8985e+00 -1.8817e-01 +1.3260e+00 +1.9617e+00 -1.4771e+00 +1.0434e+00 -8.5918e-01 -3.4564e-01 +2.4692e+00 -1.8342e+00 -1.9329e+00 +1.2378e+00 -8.2761e-01 +1.2355e+00 +1.0679e+00 -1.4519e-01 +7.6594e-01
7059 +7.937311584e+01 +7.937311584e+01 -5.421688416e+01 -5.421688416e+01 +3.8206e-01 -3.4357e-01 -2.9065e+00 -1.8968e+00 -1.8528e-01 +1.3298e+00 +1.9584e+00 -1.4824e+00 +1.0428e+00 -8.5908e-01 -3.4350e-01 +2.4713e+00 -1.8360e+00 -1.9366e+00 +1.2416e+00 -8.2515e-01 +1.2401e+00 +1.0672e+00 -1.4206e-01 +7.6802e-01
7293 +7.761105279e+01 +7.761105279e+01 -5.597894721e+01 -5.597894721e+01 +3.9302e-01 -3.4379e-01 -2.9023e+00 -1.8986e+00 -1.8199e-01 +1.3397e+00 +1.9552e+00 -1.4910e+00 +1.0443e+00 -8.5183e-01 -3.4142e-01 +2.4708e+00 -1.8349e+00 -1.9393e+00 +1.2402e+00 -8.2123e-01 +1.2479e+00 +1.0662e+00 -1.4178e-01 +7.7766e-01
7762 +7.578466972e+01 +7.578466972e+01 -5.780533028e+01 -5.780533028e+01 +3.9420e-01 -3.4096e-01 -2.8949e+00 -1.8977e+00 -1.8724e-01 +1.3413e+00 +1.9556e+00 -1.4886e+00 +1.0428e+00 -8.4517e-01 -3.3762e-01 +2.4755e+00 -1.8359e+00 -1.9414e+00 +1.2369e+00 -8.2191e-01 +1.2546e+00 +1.0658e+00 -1.4142e-01 +7.8346e-01
8117 +7.405791064e+01 +7.405791064e+01 -5.953208936e+01 -5.953208936e+01 +3.9502e-01 -3.3978e-01 -2.8960e+00 -1.8963e+00 -1.8435e-01 +1.3375e+00 +1.9564e+00 -1.4914e+00 +1.0434e+00 -8.4290e-01 -3.2505e-01 +2.4749e+00 -1.8341e+00 -1.9414e+00 +1.2407e+00 -8.1858e-01 +1.2503e+00 +1.0661e+00 -1.3970e-01 +7.8621e-01
8543 +7.241410471e+01 +7.241410471e+01 -6.117589529e+01 -6.117589529e+01 +3.8413e-01 -3.3973e-01 -2.8923e+00 -1.8970e+00 -1.8516e-01 +1.3385e+00 +1.9518e+00 -1.4963e+00 +1.0408e+00 -8.3297e-01 -3.1040e-01 +2.4803e+00 -1.8342e+00 -1.9442e+00 +1.2358e+00 -8.1778e-01 +1.2495e+00 +1.0675e+00 -1.3041e-01 +7.8776e-01
