% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
44 +7.404402666e+01 +7.404402666e+01 +1.205740267e+02 +1.205740267e+02 +2.0762e-01 -7.1725e-02 -7.6225e-01 -1.7547e-01 +3.7592e-01 -3.0273e-01 -2.6075e-02 +9.8298e-01 -2.3864e-01 +7.6583e-01 +1.7033e-02 +7.4867e-01 +7.5501e-02 +2.1998e-01 +8.0946e-01 +2.3995e-01 -3.5980e-01 -1.1486e+00 -1.2097e-01 -5.2589e-01
62 +7.242797614e+01 +7.242797614e+01 +1.189579761e+02 +1.189579761e+02 -8.8792e-03 -3.2517e-01 -3.9276e-01 -1.2250e+00 -3.3889e-02 -6.5762e-01 -7.6472e-01 +7.3395e-01 +3.0608e-01 +4.9198e-01 +1.4536e-01 +5.8090e-01 +3.0816e-01 -2.4614e-01 +1.0969e+00 +6.4682e-01 -7.0106e-01 -8.7428e-01 +2.7845e-01 -1.1465e+00
78 +6.934318814e+01 +6.934318814e+01 +1.158731881e+02 +1.158731881e+02 +9.1458e-02 -9.1105e-02 -8.9616e-01 -7.7820e-01 +2.6824e-02 -5.7002e-01 -2.2311e-01 +1.2117e+00 +5.4914e-02 +1.3993e+00 +1.0277e-01 +4.1806e-01 +3.5354e-01 +7.7119e-01 +1.9542e+00 +5.8490e-01 -1.6500e+00 -1.0423e+00 +4.6431e-01 -7.0331e-01
82 +6.799738149e+01 +6.799738149e+01 +1.145273815e+02 +1.145273815e+02 +1.8422e-01 +3.4366e-02 -4.7458e-02 -1.5910e+00 -3.2633e-01 -1.1796e+00 -2.6896e-01 +1.4188e+00 -6.1069e-01 +1.4922e+00 +1.8877e-01 +2.0864e-01 -1.0923e-01 +1.4744e+00 +7.0396e-01 +4.1876e-01 -1.7478e+00 -1.5899e+00 +3.2324e-01 -1.0539e+00
99 +6.742010461e+01 +6.742010461e+01 +1.139501046e+02 +1.139501046e+02 +2.5199e-01 +2.9201e-01 -2.9119e-01 -1.7760e+00 -2.5962e-01 -6.8549e-01 +1.2790e-03 +2.3751e+00 -1.6969e-01 +1.0379e+00 +8.8266e-01 +8.3151e-01 +8.4561e-01 +3.7568e-01 +1.2990e+00 +1.4204e+00 -1.7427e+00 -1.0858e+00 +9.5654e-01 -1.2250e+00
100 +6.545389506e+01 +6.545389506e+01 +1.119838951e+02 +1.119838951e+02 +2.0029e-01 +7.0124e-01 -7.2712e-01 -1.3986e+00 -8.2322e-01 -5.3997e-01 +9.5762e-02 +2.0657e+00 -6.9340e-01 +1.6735e+00 +1.9828e-02 +7.2853e-01 +6.7869e-01 +7.0890e-01 +1.4750e+00 +8.8007e-01 -1.6280e+00 -2.2706e+00 +3.2567e-01 -6.7266e-01
126 +6.449384978e+01 +6.449384978e+01 +1.110238498e+02 +1.110238498e+02 -4.8969e-01 +9.5920e-01 -1.2668e+00 -1.8117e+00 -1.3386e+00 -1.1216e+00 +5.5115e-01 +2.7059e+00 -2.0146e-01 +1.4798e+00 -1.9788e-01 +1.8590e+00 +2.4853e-01 +6.0637e-01 +1.4089e-01 +9.7868e-01 -2.0259e+00 -2.0077e+00 +8.2828e-02 -4.9713e-01
133 +5.985221182e+01 +5.985221182e+01 +1.063822118e+02 +1.063822118e+02 -3.3138e-01 +8.1135e-01 -1.0014e+00 -2.4028e+00 +7.6286e-02 -1.6987e+00 +6.2476e-01 +2.7681e+00 -7.6609e-02 +8.0020e-01 -1.4361e-01 +1.6758e+00 -5.7613e-01 +4.1435e-01 +8.1921e-01 +1.3053e-01 -2.3697e+00 -2.8797e+00 +8.8936e-01 -1.0519e-01
142 +5.016997239e+01 +5.016997239e+01 +9.669997239e+01 +9.669997239e+01 +1.5838e-02 +1.3118e+00 -6.9642e-01 -2.6100e+00 +4.4896e-01 -2.0390e+00 +4.3160e-01 +3.8500e+00 -2.1016e-01 +9.9142e-01 -3.5974e-01 +1.1103e+00 +7.9702e-02 +5.4245e-01 +9.9505e-01 +1.2144e+00 -2.5879e+00 -2.7692e+00 +6.0846e-01 -6.0457e-01
148 +4.898966106e+01 +4.898966106e+01 +9.551966106e+01 +9.551966106e+01 -1.7777e-01 +1.0356e+00 -5.7067e-01 -2.0706e+00 +2.1728e-01 -2.1196e+00 +2.0422e-02 +3.3633e+00 -8.3369e-01 +5.6261e-01 -9.3838e-01 +2.0955e+00 +3.0886e-01 +6.0755e-01 +7.1093e-01 +1.2724e+00 -2.8496e+00 -4.0198e+00 +1.1394e+00 -7.0831e-01
158 +4.867345437e+01 +4.867345437e+01 +9.520345437e+01 +9.520345437e+01 -5.9087e-01 +1.1288e+00 -7.4139e-01 -1.4209e+00 -1.8543e-01 -3.3860e+00 -7.2254e-01 +4.6711e+00 -8.9089e-01 +1.0566e+00 -5.4288e-03 +9.0911e-01 +5.4729e-01 +6.3065e-01 +8.8535e-01 +5.3201e-01 -2.4816e+00 -4.3814e+00 +2.1767e+00 -3.6483e-01
164 +4.367188570e+01 +4.367188570e+01 +9.020188570e+01 +9.020188570e+01 -6.3667e-01 +1.1161e+00 -8.8367e-01 -1.6371e+00 +1.1103e-01 -3.5752e+00 -3.8682e-01 +4.1293e+00 -9.6185e-01 +1.8931e+00 -5.4934e-01 +5.6614e-01 +4.0492e-01 +1.3249e+00 +1.3204e+00 +1.0600e+00 -2.1512e+00 -3.7070e+00 +1.9470e+00 -1.2060e+00
167 +4.145407542e+01 +4.145407542e+01 +8.798407542e+01 +8.798407542e+01 -8.7081e-01 +2.0894e+00 -5.0910e-01 -1.7159e+00 +2.7074e-01 -2.3228e+00 +3.7044e-01 +4.0183e+00 +1.3822e-01 +1.3121e+00 -4.4554e-01 +2.2906e+00 +3.9170e-01 +1.1305e+00 +7.9844e-01 +4.1027e-01 -2.7328e+00 -4.7695e+00 +1.2874e+00 -6.5636e-01
174 +4.039164456e+01 +4.039164456e+01 +8.692164456e+01 +8.692164456e+01 -1.3108e+00 +7.4068e-01 +2.2465e-01 -1.6693e+00 +2.7400e-01 -2.0745e+00 +3.4233e-01 +3.6753e+00 -5.3217e-01 +2.4302e+00 -7.3006e-01 +3.5204e-01 -4.8001e-01 +1.2196e+00 +8.0606e-03 +1.3015e+00 -3.3872e+00 -3.3819e+00 +1.9173e+00 -8.3325e-01
181 +3.827399439e+01 +3.827399439e+01 +8.480399439e+01 +8.480399439e+01 -8.5630e-01 +1.4226e+00 +3.2408e-05 -1.1711e+00 +9.9175e-01 -3.2180e+00 +2.1819e-01 +4.8326e+00 -4.5487e-01 +2.3520e+00 -7.1448e-01 +1.6139e+00 +2.8104e-01 -5.1148e-01 +4.3908e-01 +3.0883e-01 -2.6315e+00 -2.7304e+00 +2.0030e+00 -1.1475e+00
193 +2.740658588e+01 +2.740658588e+01 +7.393658588e+01 +7.393658588e+01 -1.5478e+00 +1.7083e+00 +1.5387e-01 -1.1422e+00 -2.3776e-01 -3.6942e+00 -8.4251e-01 +3.6731e+00 -6.2096e-01 +2.3151e+00 -1.3378e+00 +2.1809e+00 -1.9304e-01 -5.0760e-02 +3.7592e-01 +2.1441e+00 -3.4236e+00 -2.7546e+00 +1.8673e+00 -1.1801e+00
196 +2.121110733e+01 +2.121110733e+01 +6.774110733e+01 +6.774110733e+01 -1.3670e+00 +1.7354e+00 +3.9987e-01 -2.0567e+00 +1.7867e-01 -2.9486e+00 -5.7343e-02 +4.6082e+00 +1.4909e-01 +2.8375e+00 -2.1246e+00 +6.4281e-01 +8.0437e-02 -2.1605e-01 +7.5931e-01 +1.5049e+00 -4.2568e+00 -3.4725e+00 +1.0222e+00 -1.2978e+00
202 +1.736906419e+01 +1.736906419e+01 +6.389906419e+01 +6.389906419e+01 -2.0753e+00 +2.0264e+00 +4.4758e-01 -2.6027e+00 +1.1847e-01 -3.1869e+00 -1.9225e-02 +4.9107e+00 +6.7892e-01 +3.5404e+00 -1.7334e+00 +1.3172e+00 -7.1465e-02 -3.2338e-01 +8.0978e-01 +1.6096e+00 -4.0723e+00 -3.3048e+00 +1.6175e+00 -8.2542e-01
232 +1.642563398e+01 +1.642563398e+01 +6.295563398e+01 +6.295563398e+01 -2.0826e+00 +1.6796e+00 +8.6304e-01 -2.2858e+00 -4.3927e-01 -2.9416e+00 -3.5690e-01 +4.4169e+00 +9.4621e-01 +3.8712e+00 -6.1873e-01 +6.0113e-01 -8.0405e-02 -2.1570e+00 +1.4511e+00 +1.8825e+00 -3.5515e+00 -3.6111e+00 +2.0669e+00 -6.8436e-01
292 +1.531890467e+01 +1.531890467e+01 +6.184890467e+01 +6.184890467e+01 -2.4538e+00 +1.2309e+00 +3.1359e-01 -2.2180e+00 -9.3723e-02 -2.7298e+00 -8.3072e-01 +4.3900e+00 +3.9463e-01 +3.3646e+00 -6.6180e-01 +1.4806e+00 +3.6750e-01 -2.3566e+00 +1.1974e+00 +2.3360e+00 -3.8436e+00 -5.1021e+00 +2.0544e+00 -1.1989e+00
306 +1.168838534e+01 +1.168838534e+01 +5.821838534e+01 +5.821838534e+01 -2.8033e+00 +1.5879e+00 +7.2094e-01 -1.5743e+00 +5.9458e-01 -3.1356e+00 -1.0867e+00 +3.7012e+00 +5.0205e-01 +3.3578e+00 -7.6219e-01 +1.4664e+00 +1.2961e+00 -1.1373e+00 +1.8644e+00 +3.0479e+00 -4.2231e+00 -4.4341e+00 +8.9166e-01 -1.0432e+00
315 +1.094934421e+01 +1.094934421e+01 +5.747934421e+01 +5.747934421e+01 -2.7572e+00 +2.0194e+00 +1.1708e+00 -2.0154e+00 -2.7199e-01 -2.7250e+00 -1.5037e+00 +4.6472e+00 +8.2133e-01 +4.2246e+00 -2.6002e-01 +1.7852e+00 +3.5952e-01 -1.6533e+00 +2.2254e+00 +3.0771e+00 -4.7320e+00 -4.3837e+00 +1.3112e+00 -9.0980e-01
366 +1.056392038e+01 +1.056392038e+01 +5.709392038e+01 +5.709392038e+01 -2.5952e+00 +2.4201e+00 +9.5329e-01 -1.7318e+00 +1.3056e-02 -4.3705e+00 -1.3333e+00 +3.9179e+00 +1.9400e+00 +3.8451e+00 -1.5473e+00 +1.3539e+00 +7.9735e-01 -1.2941e+00 +1.8204e+00 +3.3407e+00 -4.3590e+00 -4.2488e+00 +1.0506e+00 -1.5435e+00
373 +1.025145376e+01 +1.025145376e+01 +5.678145376e+01 +5.678145376e+01 -2.2914e+00 +1.9929e+00 +1.0875e+00 -1.5224e+00 -5.3679e-01 -3.3847e+00 -1.4688e+00 +3.9129e+00 +1.6058e+00 +5.0965e+00 -8.5178e-01 +1.2690e+00 +1.0643e+00 -1.2392e+00 +1.6533e+00 +2.5903e+00 -3.7152e+00 -4.1807e+00 +9.4364e-01 -1.3619e+00
382 +1.022518176e+01 +1.022518176e+01 +5.675518176e+01 +5.675518176e+01 -2.1037e+00 +2.4167e+00 +7.7297e-01 -9.9748e-01 +4.9328e-01 -3.6847e+00 -1.0174e+00 +3.7991e+00 +1.7778e+00 +4.5757e+00 -5.1189e-01 +1.1810e+00 +1.3482e+00 -1.1848e+00 +2.1332e+00 +2.5361e+00 -4.3947e+00 -4.1471e+00 +8.5881e-01 -1.6869e+00
384 +9.129997746e+00 +9.129997746e+00 +5.565999775e+01 +5.565999775e+01 -2.3438e+00 +1.9604e+00 +1.2035e+00 -1.8210e+00 -5.1052e-01 -3.5097e+00 -1.3587e+00 +3.9953e+00 +1.7594e+00 +4.3686e+00 -9.4583e-01 +8.8789e-01 +5.0362e-01 -1.5970e+00 +1.8774e+00 +3.3842e+00 -4.2112e+00 -3.9625e+00 +7.0057e-01 -1.9695e+00
386 +8.278236890e+00 +8.278236890e+00 +5.480823689e+01 +5.480823689e+01 -2.2863e+00 +2.4127e+00 +7.4946e-01 -1.6366e+00 +1.7559e-01 -3.6599e+00 -1.2914e+00 +4.2985e+00 +1.7624e+00 +4.3304e+00 -9.0001e-01 +1.8003e+00 +2.6890e-01 -1.6487e+00 +1.5317e+00 +2.6300e+00 -4.0317e+00 -3.7964e+00 +1.0153e+00 -1.8372e+00
397 +7.903590777e+00 +7.903590777e+00 +5.443359078e+01 +5.443359078e+01 -2.3470e+00 +2.0413e+00 +8.4045e-01 -1.7617e+00 -4.1348e-02 -3.2507e+00 -1.5222e+00 +3.2214e+00 +2.2286e+00 +4.2992e+00 -3.6925e-01 +1.2345e+00 +4.4779e-01 -1.3434e+00 +1.3211e+00 +2.7970e+00 -4.0091e+00 -4.3409e+00 +4.0343e-01 -2.2692e+00
444 +7.478207097e+00 +7.478207097e+00 +5.400820710e+01 +5.400820710e+01 -2.2715e+00 +1.7070e+00 +1.1418e+00 -2.6966e+00 +4.0652e-02 -2.6897e+00 -1.8239e+00 +3.4589e+00 +2.1802e+00 +3.3955e+00 -1.4535e+00 +1.6383e+00 +2.4031e-01 -1.5945e+00 +2.5572e+00 +2.5430e+00 -3.9757e+00 -4.2209e+00 +8.3536e-01 -2.2496e+00
482 +7.308089296e+00 +7.308089296e+00 +5.383808930e+01 +5.383808930e+01 -2.3320e+00 +1.7834e+00 +5.0922e-01 -2.1947e+00 +3.7045e-01 -3.5015e+00 -1.7308e+00 +3.5246e+00 +1.8311e+00 +3.7036e+00 -1.6118e+00 +1.9433e+00 -2.2261e-01 -1.5601e+00 +2.1301e+00 +2.7038e+00 -3.8489e+00 -4.2825e+00 +1.1422e+00 -2.9406e+00
483 +7.241330472e+00 +7.241330472e+00 +5.377133047e+01 +5.377133047e+01 -2.4024e+00 +1.8542e+00 +8.4365e-01 -1.9450e+00 +3.0288e-01 -3.4089e+00 -1.6817e+00 +3.5933e+00 +1.8875e+00 +3.7457e+00 -1.4426e+00 +2.0046e+00 -1.0604e-01 -2.0675e+00 +2.2693e+00 +2.6166e+00 -4.5096e+00 -4.1767e+00 +1.0182e+00 -2.5579e+00
507 +6.756126170e+00 +6.756126170e+00 +5.328612617e+01 +5.328612617e+01 -2.3534e+00 +1.9087e+00 +6.0073e-01 -2.1681e+00 +6.0403e-02 -3.0532e+00 -1.5012e+00 +3.9584e+00 +2.4615e+00 +3.7202e+00 -1.0588e+00 +1.5438e+00 +7.7033e-02 -1.8980e+00 +2.0141e+00 +2.8929e+00 -4.4753e+00 -4.1731e+00 +6.1905e-01 -2.3076e+00
538 +6.265823070e+00 +6.265823070e+00 +5.279582307e+01 +5.279582307e+01 -2.5363e+00 +1.5443e+00 +6.0190e-01 -2.2797e+00 -1.7808e-01 -2.9269e+00 -1.7192e+00 +4.2385e+00 +2.6852e+00 +4.0928e+00 -8.7472e-01 +1.7175e+00 +6.2645e-02 -1.6227e+00 +1.9124e+00 +2.4653e+00 -4.7518e+00 -4.2975e+00 +9.7722e-01 -2.5588e+00
582 +6.006678249e+00 +6.006678249e+00 +5.253667825e+01 +5.253667825e+01 -2.6050e+00 +1.6079e+00 +5.0186e-01 -2.4993e+00 +4.3309e-01 -3.0828e+00 -1.6953e+00 +3.3695e+00 +2.7522e+00 +3.9669e+00 -1.0763e+00 +1.8135e+00 -2.6849e-01 -1.3637e+00 +2.1396e+00 +2.3508e+00 -4.5139e+00 -4.7502e+00 +6.4912e-01 -2.2229e+00
625 +5.366332208e+00 +5.366332208e+00 +5.189633221e+01 +5.189633221e+01 -2.4513e+00 +1.5175e+00 +6.4438e-01 -2.5635e+00 +4.5571e-01 -3.2939e+00 -1.5076e+00 +3.5208e+00 +2.6045e+00 +3.9561e+00 -1.1141e+00 +1.8308e+00 +1.3597e-01 -1.1328e+00 +2.2884e+00 +2.1154e+00 -4.4971e+00 -4.6993e+00 +9.8160e-01 -2.3223e+00
669 +5.241925514e+00 +5.241925514e+00 +5.177192551e+01 +5.177192551e+01 -2.3640e+00 +1.4756e+00 +4.8631e-01 -2.5341e+00 +3.8153e-01 -3.2584e+00 -1.8504e+00 +3.4195e+00 +2.1072e+00 +4.1912e+00 -1.0060e+00 +1.7131e+00 +1.0382e-01 -1.2266e+00 +2.1605e+00 +2.0726e+00 -4.5309e+00 -4.5309e+00 +8.1886e-01 -2.4826e+00
674 +5.114704643e+00 +5.114704643e+00 +5.164470464e+01 +5.164470464e+01 -2.4325e+00 +1.5331e+00 +5.6068e-01 -2.4482e+00 +1.4879e-01 -3.0326e+00 -1.7210e+00 +3.6478e+00 +2.1548e+00 +4.1449e+00 -1.0324e+00 +1.6445e+00 -9.2398e-02 -1.1100e+00 +2.2167e+00 +2.2379e+00 -4.4776e+00 -4.3559e+00 +7.5035e-01 -2.3498e+00
710 +4.950345503e+00 +4.950345503e+00 +5.148034550e+01 +5.148034550e+01 -2.4835e+00 +1.4188e+00 +3.1540e-01 -2.3680e+00 +2.5587e-01 -3.3222e+00 -1.7333e+00 +3.6787e+00 +2.4081e+00 +3.9968e+00 -9.1705e-01 +1.5068e+00 +1.0248e-01 -1.1573e+00 +2.0386e+00 +2.2328e+00 -4.6854e+00 -4.4640e+00 +8.4871e-01 -2.3156e+00
723 +4.882822196e+00 +4.882822196e+00 +5.141282220e+01 +5.141282220e+01 -2.4990e+00 +1.3954e+00 +4.1007e-01 -2.4085e+00 +3.4296e-01 -3.3051e+00 -1.7326e+00 +3.6997e+00 +2.3410e+00 +4.0586e+00 -9.5133e-01 +1.5246e+00 +2.4165e-01 -1.1276e+00 +2.0925e+00 +2.0771e+00 -4.5247e+00 -4.5531e+00 +9.3135e-01 -2.4108e+00
839 +4.763125319e+00 +4.763125319e+00 +5.129312532e+01 +5.129312532e+01 -2.3776e+00 +1.5885e+00 +4.0908e-01 -2.4530e+00 +3.0449e-01 -3.2999e+00 -1.5541e+00 +3.7569e+00 +2.2721e+00 +3.9659e+00 -8.6179e-01 +1.5707e+00 +1.6706e-01 -1.0853e+00 +2.2115e+00 +2.0694e+00 -4.5712e+00 -4.5789e+00 +8.7480e-01 -2.2241e+00
% function evaluation | noise-free fitness - Fopt (-4.910300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.813981586e+01 +7.813981586e+01 -4.128901841e+02 -4.128901841e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +7.738747581e+01 +7.738747581e+01 -4.136425242e+02 -4.136425242e+02 +2.1224e-01 +9.2832e-02 +4.0070e-03 +2.4586e-01 +1.5813e-01 +1.1589e-01 -9.8304e-05 -7.3234e-02 +1.4683e-02 -1.7669e-01 -2.3580e-01 -7.6930e-02 +2.7405e-02 +2.2768e-02 +2.2037e-01 -3.6544e-02 +1.4753e-01 +3.2514e-01 +2.1145e-01 -6.0726e-02
25 +7.552535659e+01 +7.552535659e+01 -4.155046434e+02 -4.155046434e+02 -9.3965e-02 +6.6343e-02 +4.0499e-01 +5.3122e-01 +2.2029e-01 +2.3581e-01 +1.6736e-01 -4.9392e-01 -2.7536e-01 -6.2104e-02 -1.4424e-01 -1.9738e-01 +3.4860e-01 -3.2602e-01 -4.1126e-02 -4.5204e-01 +5.8821e-01 -2.4183e-02 +1.3564e-02 -6.1958e-01
45 +7.393761205e+01 +7.393761205e+01 -4.170923880e+02 -4.170923880e+02 -4.0628e-01 -7.9442e-02 +6.8188e-01 +9.0923e-01 +8.9930e-02 +4.0222e-01 +6.5016e-01 -8.1886e-01 -6.0939e-02 +6.2755e-02 -2.8635e-02 -5.6506e-01 +3.3221e-01 -7.4885e-01 +1.7061e-02 -3.1293e-01 +1.8019e-01 +2.7641e-01 +3.8827e-01 -6.3698e-01
56 +7.210697014e+01 +7.210697014e+01 -4.189230299e+02 -4.189230299e+02 -9.9780e-02 +1.4450e-01 +6.9573e-01 +9.5883e-01 +1.6676e-01 +3.1494e-01 +1.0845e+00 -7.4130e-01 -1.1459e-02 -1.7595e-01 -9.3538e-02 -1.9209e-01 +2.6092e-01 -8.0006e-01 -2.9300e-01 -5.1002e-01 +6.3061e-02 +3.8394e-01 +4.5330e-01 -9.8781e-01
72 +7.047561158e+01 +7.047561158e+01 -4.205543884e+02 -4.205543884e+02 -4.5268e-01 -2.5798e-01 +4.2131e-01 +1.1301e+00 +3.5760e-01 +5.9762e-01 +9.3789e-01 -7.0350e-01 +4.1029e-02 -1.3327e-01 +7.0226e-02 -3.8265e-01 +3.4498e-01 -1.0272e+00 -3.2158e-01 -1.1574e-01 +3.7015e-01 +3.0641e-01 +1.0352e+00 -1.3918e+00
83 +6.916651762e+01 +6.916651762e+01 -4.218634824e+02 -4.218634824e+02 -3.0059e-01 +6.1025e-01 +7.9877e-02 +1.3635e+00 +3.0348e-01 +8.5461e-01 +1.3892e+00 -1.2219e+00 -1.8354e-01 -3.3325e-01 -9.8143e-02 -4.5142e-01 -3.4103e-02 -9.5832e-01 -4.8571e-01 +2.6826e-01 +1.4787e-01 +3.2119e-01 +1.2936e+00 -2.2082e+00
91 +6.759773832e+01 +6.759773832e+01 -4.234322617e+02 -4.234322617e+02 -3.9669e-01 +1.7989e-01 +3.3166e-01 +8.0767e-01 +1.6778e+00 +9.5073e-01 +1.4440e+00 -1.1963e+00 -3.6715e-01 +2.7658e-01 -1.5947e-01 -1.4993e-01 +3.5985e-01 -5.3822e-01 -5.0578e-01 -9.3975e-01 +1.5797e-01 +6.5270e-01 +1.2533e+00 -1.8499e+00
105 +6.557590824e+01 +6.557590824e+01 -4.254540918e+02 -4.254540918e+02 -5.5929e-01 +6.0843e-01 +5.5195e-01 +1.2114e+00 +1.0490e+00 +5.3980e-01 +1.7235e+00 -1.2438e+00 -3.9930e-01 -2.0559e-01 +6.5301e-01 -7.8021e-01 -5.6850e-02 -1.2971e+00 -5.9593e-01 -7.2375e-01 +5.3063e-01 +1.4012e+00 +1.5068e+00 -2.4859e+00
106 +6.240691724e+01 +6.240691724e+01 -4.286230828e+02 -4.286230828e+02 -8.9201e-01 +3.4684e-01 +6.6883e-01 +1.3655e+00 +1.2947e+00 +9.0040e-01 +1.6883e+00 -1.0664e+00 -4.2511e-01 -2.4305e-01 +2.2772e-01 -2.4113e-02 +5.0947e-01 -1.6248e+00 -4.9766e-01 +9.4927e-02 +7.1694e-02 +1.2401e+00 +1.4064e+00 -2.1144e+00
116 +6.088409436e+01 +6.088409436e+01 -4.301459056e+02 -4.301459056e+02 -4.4709e-01 -1.1752e-01 +4.8829e-01 +1.3810e+00 +1.3078e+00 +7.9048e-01 +1.6190e+00 -9.5437e-01 -3.8712e-01 -6.9030e-01 -1.2430e-01 -8.5315e-01 +2.8952e-01 -2.0750e+00 -7.6020e-01 -2.2661e-02 +2.0224e-01 +1.6174e+00 +1.5702e+00 -1.8671e+00
120 +5.914000151e+01 +5.914000151e+01 -4.318899985e+02 -4.318899985e+02 -8.3621e-01 +1.4025e-01 +8.8789e-01 +1.7335e+00 +1.3307e+00 +5.1893e-01 +2.4039e+00 -9.5198e-01 -3.7145e-01 -2.1054e-01 +3.5290e-01 -2.7838e-01 +2.7103e-01 -2.1563e+00 -7.2197e-01 -2.6792e-02 +1.6482e-01 +1.4100e+00 +1.4954e+00 -2.0355e+00
130 +5.258111429e+01 +5.258111429e+01 -4.384488857e+02 -4.384488857e+02 -5.2450e-01 -2.5827e-01 +1.1084e+00 +1.8382e+00 +2.1138e+00 +8.4101e-01 +2.2302e+00 -9.4089e-01 -7.0185e-01 -1.0494e+00 -8.1826e-02 -1.0774e+00 +5.3596e-01 -2.7120e+00 -1.3553e+00 +5.6301e-01 +3.7508e-01 +2.4568e+00 +1.0702e+00 -1.4610e+00
141 +4.820458339e+01 +4.820458339e+01 -4.428254166e+02 -4.428254166e+02 -6.9621e-01 -3.7923e-01 +1.6279e+00 +1.1278e+00 +1.4379e+00 +8.8564e-01 +2.6648e+00 -1.8939e-01 -1.7010e-01 -6.9245e-01 -8.0066e-01 -7.7210e-01 +6.3034e-01 -1.9992e+00 -1.4565e+00 +1.3260e-02 +1.7010e-01 +2.6764e+00 +1.9912e+00 -2.2487e+00
147 +4.738496975e+01 +4.738496975e+01 -4.436450303e+02 -4.436450303e+02 -5.5681e-01 -7.4466e-01 +1.2631e+00 +1.9578e+00 +2.0518e+00 +1.2552e+00 +2.3475e+00 -7.6782e-02 +5.3292e-02 -1.1353e+00 -6.7473e-01 -8.5481e-01 +4.2631e-01 -1.8580e+00 -1.6486e+00 +2.3648e-01 -2.0006e-02 +2.2523e+00 +1.4559e+00 -2.3667e+00
150 +4.095061377e+01 +4.095061377e+01 -4.500793862e+02 -4.500793862e+02 -3.1304e-01 -1.4410e+00 +1.1579e+00 +1.1229e+00 +1.6999e+00 +1.5857e+00 +3.0490e+00 -2.9244e-01 -5.6732e-03 -6.0042e-01 -1.1060e+00 -5.1038e-01 +6.6601e-01 -2.0331e+00 -1.0863e+00 +5.0472e-01 +3.4848e-01 +2.3209e+00 +1.8359e+00 -2.6663e+00
158 +3.607956616e+01 +3.607956616e+01 -4.549504338e+02 -4.549504338e+02 -7.4092e-01 -1.3712e+00 +1.2226e+00 +3.3961e-01 +2.1698e+00 +1.2507e+00 +2.7346e+00 -3.1375e-03 -3.6621e-01 -9.3247e-01 -4.0158e-01 -1.9401e-02 +3.5790e-01 -2.1718e+00 -1.2298e+00 +4.2392e-01 -4.1524e-01 +3.7559e+00 +2.2116e+00 -2.1780e+00
170 +2.894816904e+01 +2.894816904e+01 -4.620818310e+02 -4.620818310e+02 -1.1080e+00 -9.6152e-01 +1.6633e+00 +1.4131e+00 +1.6820e+00 +9.1957e-01 +2.9063e+00 -3.8130e-01 -1.1463e+00 -1.0504e+00 -9.2226e-01 -1.4512e-02 +6.0934e-02 -1.9787e+00 -2.5563e+00 +1.0052e-01 +2.4593e-01 +2.5078e+00 +2.5264e+00 -2.6566e+00
179 +2.540760333e+01 +2.540760333e+01 -4.656223967e+02 -4.656223967e+02 -1.4184e+00 -1.3006e+00 +1.2972e+00 +1.4472e+00 +2.4486e+00 +7.6899e-01 +2.3825e+00 -2.2951e-01 -8.5864e-01 -1.1337e+00 -1.1273e+00 +8.4241e-01 +3.7229e-01 -1.5533e+00 -1.9190e+00 +3.2331e-01 -8.3252e-02 +2.7024e+00 +3.2413e+00 -3.1719e+00
207 +2.365460897e+01 +2.365460897e+01 -4.673753910e+02 -4.673753910e+02 -9.5741e-01 -1.5659e+00 +1.2288e+00 +1.1262e+00 +3.0167e+00 +1.9748e+00 +2.6336e+00 -1.1071e+00 -9.7368e-01 -1.2977e+00 -7.4540e-01 +5.6760e-01 +1.5765e+00 -1.0634e+00 -1.8744e+00 -1.8122e-01 +2.1422e+00 +3.1825e+00 +2.7197e+00 -3.0003e+00
224 +2.292974194e+01 +2.292974194e+01 -4.681002581e+02 -4.681002581e+02 -1.2658e+00 -9.0940e-01 +1.9779e+00 +1.9696e+00 +3.1322e+00 +1.8760e+00 +2.2936e+00 +7.6293e-01 -1.5693e+00 -9.1728e-01 -9.9740e-01 +1.3626e+00 +1.0287e+00 -1.6704e+00 -2.4081e+00 +6.8872e-02 +3.3797e-01 +3.3433e+00 +3.2339e+00 -4.0242e+00
226 +1.456010389e+01 +1.456010389e+01 -4.764698961e+02 -4.764698961e+02 -1.7493e+00 -1.5456e+00 +2.3860e+00 +1.6534e+00 +2.4708e+00 +2.1502e+00 +3.1296e+00 +5.0530e-01 -1.0726e+00 -7.0776e-01 -1.1739e+00 +9.6479e-01 +1.3132e+00 -1.6124e+00 -2.6840e+00 +3.3543e-01 +1.9039e+00 +3.1309e+00 +3.5586e+00 -3.9956e+00
