% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
10476 +8.281017472e-08 +8.281017472e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8965e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10477 +7.742187336e-08 +7.742187336e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8964e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10482 +7.489080645e-08 +7.489080645e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8964e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10492 +7.331601637e-08 +7.331601637e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8964e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10509 +7.222831755e-08 +7.222831755e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8965e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10517 +6.347971748e-08 +6.347971748e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8964e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10552 +6.183296364e-08 +6.183296364e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8964e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10554 +5.845913620e-08 +5.845913620e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8964e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10581 +5.549611615e-08 +5.549611615e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8963e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10591 +5.396753977e-08 +5.396753977e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8964e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10610 +5.350949550e-08 +5.350949550e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8963e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5277e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10640 +5.055255770e-08 +5.055255770e-08 +3.567200001e+02 +3.567200001e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8963e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10644 +4.926994279e-08 +4.926994279e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8963e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10667 +4.847191803e-08 +4.847191803e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8963e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10676 +4.716639523e-08 +4.716639523e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8963e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8241e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10679 +4.380859764e-08 +4.380859764e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10723 +4.217656624e-08 +4.217656624e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8963e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5278e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10745 +3.851113206e-08 +3.851113206e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3602e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8963e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10750 +3.625291356e-08 +3.625291356e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10778 +3.536086979e-08 +3.536086979e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8963e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10781 +3.441482477e-08 +3.441482477e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10789 +3.279194516e-08 +3.279194516e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10840 +3.106890745e-08 +3.106890745e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8963e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10845 +2.925497711e-08 +2.925497711e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10861 +2.828733159e-08 +2.828733159e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10872 +2.730752158e-08 +2.730752158e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10881 +2.562046575e-08 +2.562046575e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
10927 +2.505515795e-08 +2.505515795e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3682e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11230 +2.395938736e-08 +2.395938736e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11246 +2.284252787e-08 +2.284252787e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11257 +2.234384056e-08 +2.234384056e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11264 +2.158463985e-08 +2.158463985e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11370 +2.132668442e-08 +2.132668442e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11388 +2.062608928e-08 +2.062608928e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11399 +1.995351795e-08 +1.995351795e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11438 +1.955277185e-08 +1.955277185e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11449 +1.929419113e-08 +1.929419113e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8962e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11467 +1.876304623e-08 +1.876304623e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5440e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11482 +1.843636710e-08 +1.843636710e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11498 +1.818136752e-08 +1.818136752e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11517 +1.774009206e-08 +1.774009206e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11523 +1.708383479e-08 +1.708383479e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11525 +1.623351409e-08 +1.623351409e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11573 +1.618025181e-08 +1.618025181e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11613 +1.505583214e-08 +1.505583214e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11630 +1.429293661e-08 +1.429293661e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11641 +1.391151727e-08 +1.391151727e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11663 +1.372347924e-08 +1.372347924e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11669 +1.330886334e-08 +1.330886334e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11677 +1.276055173e-08 +1.276055173e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3680e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11712 +1.222258561e-08 +1.222258561e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3680e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11730 +1.201743771e-08 +1.201743771e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11738 +1.142507244e-08 +1.142507244e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3681e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11783 +1.115779469e-08 +1.115779469e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3680e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11839 +1.096094593e-08 +1.096094593e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3680e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11871 +1.063847321e-08 +1.063847321e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3680e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11889 +1.040694997e-08 +1.040694997e-08 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3601e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3680e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
11956 +9.667076029e-09 +9.667076029e-09 +3.567200000e+02 +3.567200000e+02 +2.5504e+00 +1.0960e+00 -3.9152e+00 +4.3600e-01 +3.8408e+00 +2.4912e+00 -2.7936e+00 +2.5441e-01 +8.8961e-01 +1.3504e+00 -2.7168e+00 -3.9704e+00 +1.5688e+00 +3.2280e+00 -5.5279e-01 -5.3680e-01 +2.8240e-01 +3.3224e+00 +8.7841e-01 +2.4320e+00
% function evaluation | noise-free fitness - Fopt (2.512400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.791223571e+05 +5.791223571e+05 +5.793735971e+05 +5.793735971e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 +5.740492998e+05 +5.740492998e+05 +5.743005398e+05 +5.743005398e+05 -3.2218e-01 -4.3134e-02 +7.8162e-02 +2.2685e-01 -8.0205e-02 +3.3860e-01 -1.9396e-01 +1.8047e-02 +1.7595e-01 -8.9479e-02 -2.2156e-01 +1.6276e-01 +1.2209e-01 +4.2242e-01 -2.3565e-01 +1.8319e-02 -6.6929e-02 -1.0100e-01 -5.2759e-02 -7.8484e-02
10 +5.457818945e+05 +5.457818945e+05 +5.460331345e+05 +5.460331345e+05 -3.1291e-01 +7.5288e-02 +1.6671e-01 +3.3224e-02 -1.7688e-01 +2.4173e-01 -7.6123e-02 -4.1076e-02 -2.7727e-04 -2.0997e-01 +4.3202e-02 -2.1717e-01 +1.8877e-01 +5.2642e-01 -5.4736e-02 +7.9642e-02 -3.1237e-01 -2.3443e-01 +3.0675e-01 -5.8812e-02
23 +5.246721339e+05 +5.246721339e+05 +5.249233739e+05 +5.249233739e+05 -2.7183e-01 -8.6113e-02 +2.3873e-01 +3.0258e-01 -3.2794e-02 +5.0442e-01 -5.1931e-03 +7.1679e-02 -5.9113e-02 -8.7868e-02 +1.1477e-02 -1.9285e-01 -2.7102e-01 +6.3910e-01 -3.0520e-01 +1.4191e-01 -5.5176e-01 -4.8884e-01 +2.3845e-01 +1.0662e-01
