% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1138 +2.856976348e+00 +2.856976348e+00 +9.818697635e+01 +9.818697635e+01 +2.7085e-01 -3.2288e-01 -6.8224e-01 -5.2357e-01 -2.8938e-01 -5.6116e-01 +6.9706e-01 +1.2317e+00 -9.3888e-01 +8.2189e-01 -6.0272e-01 -7.0634e-02 -4.2163e-01 +6.0901e-01 -1.1498e+00 -4.3742e-01 -8.1129e-01 -5.8586e-01 +7.9970e-01 -1.2142e+00
1226 +2.318613134e+00 +2.318613134e+00 +9.764861313e+01 +9.764861313e+01 +1.1125e-01 -2.9144e-01 -6.6396e-01 -6.1869e-01 -2.7207e-01 -6.5784e-01 +6.7286e-01 +1.2681e+00 -9.8648e-01 +7.7844e-01 -6.3984e-01 +3.8164e-02 -4.4598e-01 +5.5735e-01 -1.1517e+00 -4.3394e-01 -8.2300e-01 -6.0350e-01 +8.3922e-01 -9.9158e-01
1252 +2.189907354e+00 +2.189907354e+00 +9.751990735e+01 +9.751990735e+01 +8.4422e-02 -3.0382e-01 -6.8362e-01 -6.2862e-01 -2.7699e-01 -6.3784e-01 +6.5941e-01 +1.2705e+00 -8.4853e-01 +8.1424e-01 -6.0306e-01 +1.2604e-01 -3.6776e-01 +6.6356e-01 -1.1212e+00 -4.4642e-01 -8.4151e-01 -5.7908e-01 +8.0767e-01 -1.0037e+00
1426 +2.167399566e+00 +2.167399566e+00 +9.749739957e+01 +9.749739957e+01 +1.3632e-01 -3.0815e-01 -6.1222e-01 -5.5891e-01 -3.0774e-01 -8.4334e-01 +6.5433e-01 +1.3880e+00 -9.2152e-01 +7.5567e-01 -6.0029e-01 +7.6058e-02 -3.4644e-01 +7.4980e-01 -1.1079e+00 -5.2683e-01 -8.5035e-01 -5.2608e-01 +7.6059e-01 -1.1075e+00
1428 +2.131686759e+00 +2.131686759e+00 +9.746168676e+01 +9.746168676e+01 +1.7919e-01 -3.1254e-01 -5.8474e-01 -5.4568e-01 -3.2880e-01 -7.9714e-01 +6.7021e-01 +1.3742e+00 -9.5140e-01 +7.4765e-01 -5.7556e-01 +8.5590e-02 -3.5032e-01 +6.7645e-01 -1.1252e+00 -5.2265e-01 -8.2197e-01 -5.2571e-01 +7.6947e-01 -1.0767e+00
1438 +1.898767931e+00 +1.898767931e+00 +9.722876793e+01 +9.722876793e+01 +2.0248e-01 -2.9869e-01 -5.8648e-01 -5.3796e-01 -3.3352e-01 -8.2054e-01 +6.8016e-01 +1.3889e+00 -9.3482e-01 +7.4336e-01 -5.6555e-01 +8.7337e-02 -3.6017e-01 +6.9395e-01 -1.1438e+00 -5.2723e-01 -8.0751e-01 -5.1736e-01 +7.8522e-01 -1.1092e+00
1634 +1.738118432e+00 +1.738118432e+00 +9.706811843e+01 +9.706811843e+01 +1.8056e-01 -3.2557e-01 -5.4444e-01 -5.4024e-01 -3.5902e-01 -6.8556e-01 +7.1135e-01 +1.4320e+00 -9.2304e-01 +7.9088e-01 -5.1332e-01 +1.1836e-01 -3.4635e-01 +6.7902e-01 -1.1858e+00 -5.0183e-01 -7.8954e-01 -6.0212e-01 +8.2483e-01 -1.0176e+00
1644 +1.688811023e+00 +1.688811023e+00 +9.701881102e+01 +9.701881102e+01 +2.2055e-01 -3.3776e-01 -5.4195e-01 -5.2812e-01 -3.7458e-01 -6.7187e-01 +7.1986e-01 +1.4292e+00 -9.3196e-01 +7.6239e-01 -5.4085e-01 +1.2570e-01 -3.6561e-01 +6.8088e-01 -1.2017e+00 -5.0975e-01 -7.8974e-01 -5.8377e-01 +8.1796e-01 -1.0320e+00
1718 +1.639045928e+00 +1.639045928e+00 +9.696904593e+01 +9.696904593e+01 +2.0193e-01 -3.1395e-01 -5.5898e-01 -5.2349e-01 -3.5504e-01 -7.1335e-01 +7.1321e-01 +1.4013e+00 -9.5457e-01 +7.8122e-01 -5.6655e-01 +9.7486e-02 -3.3918e-01 +6.7229e-01 -1.1731e+00 -5.0909e-01 -8.0125e-01 -5.9971e-01 +7.9433e-01 -1.0236e+00
1743 +1.594356194e+00 +1.594356194e+00 +9.692435619e+01 +9.692435619e+01 +1.8072e-01 -3.0945e-01 -5.5294e-01 -5.1652e-01 -3.4703e-01 -7.2079e-01 +6.9529e-01 +1.3923e+00 -9.3813e-01 +7.6350e-01 -5.4589e-01 +1.1004e-01 -3.3157e-01 +6.8417e-01 -1.1766e+00 -5.0981e-01 -7.9286e-01 -6.1961e-01 +7.9944e-01 -1.0294e+00
1795 +1.449302146e+00 +1.449302146e+00 +9.677930215e+01 +9.677930215e+01 +1.8623e-01 -3.2658e-01 -5.4692e-01 -5.0417e-01 -3.5345e-01 -7.0903e-01 +7.0879e-01 +1.3698e+00 -9.4620e-01 +7.6068e-01 -5.6900e-01 +1.0947e-01 -3.6985e-01 +6.6486e-01 -1.1746e+00 -4.8938e-01 -7.9166e-01 -6.1308e-01 +7.9163e-01 -1.0191e+00
1854 +1.426504697e+00 +1.426504697e+00 +9.675650470e+01 +9.675650470e+01 +1.7859e-01 -3.2510e-01 -5.4263e-01 -5.0286e-01 -3.5095e-01 -7.2045e-01 +7.0346e-01 +1.3693e+00 -9.3817e-01 +7.5695e-01 -5.6683e-01 +1.1961e-01 -3.7117e-01 +6.7447e-01 -1.1826e+00 -4.9996e-01 -7.8971e-01 -5.9729e-01 +7.8807e-01 -1.0078e+00
1868 +1.325023315e+00 +1.325023315e+00 +9.665502332e+01 +9.665502332e+01 +1.7549e-01 -3.2874e-01 -5.3684e-01 -5.0990e-01 -3.4896e-01 -7.1503e-01 +7.0282e-01 +1.3675e+00 -9.2528e-01 +7.6622e-01 -5.7308e-01 +1.1353e-01 -3.8201e-01 +6.7426e-01 -1.1813e+00 -4.9651e-01 -7.9420e-01 -5.9517e-01 +7.9260e-01 -1.0107e+00
1900 +1.279388661e+00 +1.279388661e+00 +9.660938866e+01 +9.660938866e+01 +1.6970e-01 -3.1896e-01 -5.2822e-01 -5.0054e-01 -3.6024e-01 -7.1635e-01 +7.0792e-01 +1.3883e+00 -9.3034e-01 +7.6813e-01 -5.7456e-01 +1.1176e-01 -3.8190e-01 +6.7067e-01 -1.1848e+00 -4.9114e-01 -7.9206e-01 -6.0324e-01 +7.7923e-01 -1.0094e+00
1921 +1.252500065e+00 +1.252500065e+00 +9.658250007e+01 +9.658250007e+01 +1.7220e-01 -3.0799e-01 -5.4451e-01 -4.9470e-01 -3.6552e-01 -7.1237e-01 +7.0981e-01 +1.3800e+00 -9.2197e-01 +7.6647e-01 -5.7168e-01 +1.1705e-01 -3.9331e-01 +6.7145e-01 -1.1932e+00 -4.9570e-01 -7.8884e-01 -5.9940e-01 +7.8877e-01 -1.0135e+00
2123 +1.221147488e+00 +1.221147488e+00 +9.655114749e+01 +9.655114749e+01 +1.6885e-01 -3.2070e-01 -5.4344e-01 -4.9613e-01 -3.6075e-01 -7.1110e-01 +7.1262e-01 +1.3909e+00 -9.2610e-01 +7.6095e-01 -5.8573e-01 +1.3019e-01 -3.8704e-01 +6.7041e-01 -1.1886e+00 -4.8558e-01 -8.0398e-01 -5.9742e-01 +7.8268e-01 -1.0109e+00
2270 +1.171986661e+00 +1.171986661e+00 +9.650198666e+01 +9.650198666e+01 +1.7487e-01 -3.2072e-01 -5.3526e-01 -5.0090e-01 -3.5471e-01 -7.1412e-01 +7.1800e-01 +1.3982e+00 -9.2540e-01 +7.6981e-01 -5.7349e-01 +1.3110e-01 -3.8633e-01 +6.6943e-01 -1.1882e+00 -4.8367e-01 -8.0988e-01 -6.0069e-01 +7.8791e-01 -1.0119e+00
2344 +1.136421157e+00 +1.136421157e+00 +9.646642116e+01 +9.646642116e+01 +1.7156e-01 -3.2408e-01 -5.3576e-01 -5.0261e-01 -3.5585e-01 -7.0484e-01 +7.1441e-01 +1.3929e+00 -9.2336e-01 +7.6770e-01 -5.7876e-01 +1.3137e-01 -3.8652e-01 +6.6919e-01 -1.1890e+00 -4.8563e-01 -8.0250e-01 -5.9533e-01 +7.8561e-01 -1.0119e+00
2415 +1.120094783e+00 +1.120094783e+00 +9.645009478e+01 +9.645009478e+01 +1.7999e-01 -3.2610e-01 -5.3449e-01 -4.9878e-01 -3.5570e-01 -7.0992e-01 +7.1374e-01 +1.3955e+00 -9.2074e-01 +7.6963e-01 -5.7703e-01 +1.3159e-01 -3.8245e-01 +6.6862e-01 -1.1876e+00 -4.8462e-01 -8.0225e-01 -5.9645e-01 +7.8644e-01 -1.0078e+00
2424 +1.094913408e+00 +1.094913408e+00 +9.642491341e+01 +9.642491341e+01 +1.7604e-01 -3.2858e-01 -5.3496e-01 -5.0046e-01 -3.5478e-01 -7.1008e-01 +7.1302e-01 +1.3948e+00 -9.2112e-01 +7.6883e-01 -5.7567e-01 +1.3274e-01 -3.8320e-01 +6.6956e-01 -1.1885e+00 -4.8471e-01 -8.0261e-01 -5.9515e-01 +7.8616e-01 -1.0071e+00
2610 +1.070927951e+00 +1.070927951e+00 +9.640092795e+01 +9.640092795e+01 +1.7535e-01 -3.2365e-01 -5.3754e-01 -5.0311e-01 -3.5533e-01 -7.0571e-01 +7.1105e-01 +1.3943e+00 -9.2017e-01 +7.7234e-01 -5.7396e-01 +1.3104e-01 -3.8189e-01 +6.6892e-01 -1.1880e+00 -4.8421e-01 -8.0217e-01 -5.9388e-01 +7.8333e-01 -1.0085e+00
2698 +1.046976102e+00 +1.046976102e+00 +9.637697610e+01 +9.637697610e+01 +1.7378e-01 -3.2508e-01 -5.3683e-01 -5.0312e-01 -3.5573e-01 -7.0574e-01 +7.1137e-01 +1.3961e+00 -9.2038e-01 +7.7087e-01 -5.7400e-01 +1.3036e-01 -3.8330e-01 +6.6978e-01 -1.1880e+00 -4.8367e-01 -8.0256e-01 -5.9450e-01 +7.8284e-01 -1.0083e+00
2899 +1.022653046e+00 +1.022653046e+00 +9.635265305e+01 +9.635265305e+01 +1.7369e-01 -3.2392e-01 -5.3666e-01 -5.0296e-01 -3.5562e-01 -7.0528e-01 +7.1206e-01 +1.3960e+00 -9.2016e-01 +7.7133e-01 -5.7397e-01 +1.3258e-01 -3.8259e-01 +6.6976e-01 -1.1881e+00 -4.8394e-01 -8.0226e-01 -5.9534e-01 +7.8344e-01 -1.0083e+00
3475 +9.998275835e-01 +9.998275835e-01 +9.632982758e+01 +9.632982758e+01 +1.7418e-01 -3.2340e-01 -5.3606e-01 -5.0279e-01 -3.5527e-01 -7.0432e-01 +7.1199e-01 +1.3957e+00 -9.2039e-01 +7.7131e-01 -5.7387e-01 +1.3233e-01 -3.8272e-01 +6.6982e-01 -1.1886e+00 -4.8386e-01 -8.0099e-01 -5.9510e-01 +7.8345e-01 -1.0086e+00
4287 +9.770722094e-01 +9.770722094e-01 +9.630707221e+01 +9.630707221e+01 +1.7398e-01 -3.2331e-01 -5.3607e-01 -5.0268e-01 -3.5530e-01 -7.0409e-01 +7.1200e-01 +1.3956e+00 -9.2056e-01 +7.7139e-01 -5.7401e-01 +1.3215e-01 -3.8240e-01 +6.6975e-01 -1.1885e+00 -4.8388e-01 -8.0075e-01 -5.9552e-01 +7.8334e-01 -1.0084e+00
% function evaluation | noise-free fitness - Fopt (6.870000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.588373990e+01 +6.588373990e+01 +1.345837399e+02 +1.345837399e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +5.694680640e+01 +5.694680640e+01 +1.256468064e+02 +1.256468064e+02 +4.0917e-01 -3.3932e-01 +9.6867e-02 +2.6708e-02 +1.3175e-01 +6.3193e-02 -1.3446e-01 +1.4477e-01 +2.2175e-01 -1.0934e-01 +3.0521e-01 -2.0348e-02 +1.6799e-01 -2.6564e-02 -9.0699e-02 +1.2673e-01 -3.6356e-02 -2.9205e-01 +2.0931e-02 -7.2562e-02
9 +5.328747898e+01 +5.328747898e+01 +1.219874790e+02 +1.219874790e+02 +2.6471e-04 -2.0062e-01 +2.0900e-01 +6.0705e-02 +5.4147e-02 +2.7347e-01 -1.1151e-01 +1.6209e-01 +1.5329e-01 -3.7395e-01 +1.0470e-01 -2.1810e-01 +2.8299e-01 -5.9891e-02 -1.0514e-01 -1.7630e-01 -1.6720e-01 +1.8300e-01 -2.8721e-01 +4.6441e-01
15 +5.055785960e+01 +5.055785960e+01 +1.192578596e+02 +1.192578596e+02 +1.0114e-01 -5.4477e-01 +3.0514e-03 -4.7240e-02 +2.0801e-01 +1.2630e-01 -7.5288e-02 -3.6348e-01 +8.5659e-02 -5.8796e-02 +2.1104e-01 +1.7623e-01 +5.0111e-02 -1.2427e-01 -5.7539e-02 -3.1169e-01 -7.3760e-02 -2.7188e-01 -2.8310e-01 +2.0291e-01
32 +4.487068611e+01 +4.487068611e+01 +1.135706861e+02 +1.135706861e+02 +1.4445e-01 -2.1864e-01 -2.0721e-01 -5.7951e-02 +2.8532e-01 +3.2868e-01 -6.7891e-01 -8.8756e-02 +1.1802e-02 -2.5990e-01 +2.6256e-02 -2.5730e-02 +1.1342e-01 -2.7395e-01 +2.0250e-01 -2.8452e-01 +5.1960e-02 -1.6218e-01 -2.7693e-01 +2.4979e-01
36 +4.389202643e+01 +4.389202643e+01 +1.125920264e+02 +1.125920264e+02 +1.5043e-01 -1.3245e-01 -3.2725e-01 +4.3674e-01 -1.8344e-01 +2.6156e-02 -4.6955e-01 -3.9710e-01 +5.1275e-02 -4.4915e-01 +2.7265e-01 -2.2095e-01 -9.3491e-03 -2.5094e-01 +3.3824e-01 -3.4936e-01 -3.0175e-01 -2.8812e-01 -7.8077e-03 +5.5818e-01
53 +4.333303019e+01 +4.333303019e+01 +1.120330302e+02 +1.120330302e+02 +5.8169e-01 -4.9237e-01 -6.3104e-01 +3.4401e-01 -8.4346e-02 +1.3353e-01 -2.0443e-01 -2.9185e-01 -2.8588e-02 -1.8725e-01 +5.8452e-01 -2.5978e-01 +1.5451e-01 -4.6545e-01 +4.6218e-01 -4.3478e-01 +1.7906e-01 +5.5263e-02 -2.0693e-01 +5.6017e-01
58 +4.204003272e+01 +4.204003272e+01 +1.107400327e+02 +1.107400327e+02 +6.7404e-01 -2.3771e-01 -3.4249e-01 +4.0231e-01 +3.2894e-02 -6.3364e-02 -1.0297e-01 -1.7093e-01 -5.1133e-01 -2.8358e-01 +1.8373e-01 -2.8355e-01 -3.5277e-02 -2.8496e-01 +4.0891e-01 -9.7240e-02 -7.4336e-02 +1.1653e-01 -1.3060e-01 +5.7501e-01
64 +2.773638274e+01 +2.773638274e+01 +9.643638274e+01 +9.643638274e+01 +6.7430e-01 -4.7647e-01 -2.5539e-01 +6.2755e-01 +6.6760e-02 -1.7528e-01 -8.9443e-02 -3.3648e-01 -3.4049e-01 -9.2790e-02 +1.5565e-01 -2.5416e-01 +1.0415e-01 -1.1043e-01 +5.7854e-01 -4.1445e-01 -6.2614e-02 +7.1462e-02 -4.2736e-01 +4.8663e-01
74 +2.650667435e+01 +2.650667435e+01 +9.520667435e+01 +9.520667435e+01 +8.7697e-01 -5.0290e-01 -5.0911e-01 +4.6345e-01 +1.5736e-01 -2.9093e-01 +1.5472e-01 -2.6968e-01 -4.6289e-01 -1.4992e-01 +5.0691e-01 -2.9591e-01 +7.4305e-02 -1.9091e-01 +3.9829e-01 -4.4576e-01 +6.1807e-02 -9.4264e-03 -5.0018e-01 +5.6476e-01
91 +2.501260979e+01 +2.501260979e+01 +9.371260979e+01 +9.371260979e+01 +7.7476e-01 -4.8263e-01 -3.5952e-01 +4.4125e-01 +5.8879e-02 -4.8033e-01 +6.0101e-02 -8.3258e-02 -2.9555e-01 +8.3566e-02 +5.4304e-01 -1.3185e-01 +2.3699e-01 -1.9187e-01 +3.0837e-01 -4.4173e-01 -1.7777e-01 -1.2415e-01 -2.1613e-01 +8.6087e-01
143 +2.353835995e+01 +2.353835995e+01 +9.223835995e+01 +9.223835995e+01 +1.0433e+00 -4.4451e-01 -6.7856e-01 +3.7069e-01 -4.1887e-02 -5.0126e-01 -3.3683e-01 -3.6941e-01 -2.1502e-01 +1.5172e-01 +1.7668e-01 -2.1514e-01 +1.5248e-01 -2.3228e-01 +4.2499e-01 -6.4024e-01 -1.6647e-01 +1.3283e-01 -3.8112e-01 +5.7102e-01
152 +2.159999806e+01 +2.159999806e+01 +9.029999806e+01 +9.029999806e+01 +1.0329e+00 -5.3111e-01 -7.3308e-01 +4.3270e-01 -1.4169e-02 -4.8764e-01 -3.5244e-01 -4.4731e-01 -2.3580e-01 +2.4136e-01 +3.4995e-01 -1.9907e-01 +3.3502e-01 -2.0918e-01 +3.4832e-01 -6.3871e-01 -4.4760e-01 -4.1056e-02 -3.7390e-01 +7.1540e-01
170 +1.913423227e+01 +1.913423227e+01 +8.783423227e+01 +8.783423227e+01 +1.0876e+00 -3.1721e-01 -7.0708e-01 +3.8453e-01 +1.5868e-01 -5.4643e-01 -2.9855e-01 -2.3918e-01 -1.5288e-01 +4.4606e-01 +2.5172e-01 -2.5240e-01 +3.5548e-01 -1.7669e-01 +3.7203e-01 -5.4590e-01 -2.1026e-01 -4.4196e-02 -5.8503e-01 +4.9738e-01
386 +1.903355977e+01 +1.903355977e+01 +8.773355977e+01 +8.773355977e+01 +7.7818e-01 -7.1658e-01 -9.1781e-01 +5.2265e-01 -1.0849e-01 -5.3262e-01 -5.1889e-01 -1.6459e-02 -1.6861e-01 +6.4067e-01 +5.7749e-01 -5.8266e-01 +1.5699e-01 -5.1898e-01 +3.6834e-01 -4.2127e-01 +3.4422e-01 +1.1700e-01 -7.3214e-01 +6.7015e-01
404 +1.711285523e+01 +1.711285523e+01 +8.581285523e+01 +8.581285523e+01 +8.3346e-01 -8.2498e-01 -1.0077e+00 +5.0496e-01 -1.0276e-01 -4.8119e-01 -4.2789e-01 -2.8525e-03 -1.7013e-01 +7.8390e-01 +6.2065e-01 -6.3837e-01 +1.6385e-01 -4.3688e-01 +3.3342e-01 -3.4897e-01 +2.8273e-01 +9.0172e-03 -7.6634e-01 +6.5571e-01
473 +1.688099775e+01 +1.688099775e+01 +8.558099775e+01 +8.558099775e+01 +8.8641e-01 -7.8620e-01 -9.1185e-01 +5.5001e-01 -1.1182e-01 -5.8873e-01 -5.1155e-01 -1.9297e-01 -1.0154e-01 +7.0664e-01 +5.0938e-01 -5.5428e-01 +2.8264e-01 -3.9060e-01 +2.9289e-01 -4.7410e-01 +3.5259e-01 -2.3749e-02 -6.3781e-01 +6.2641e-01
490 +1.622864201e+01 +1.622864201e+01 +8.492864201e+01 +8.492864201e+01 +9.4457e-01 -7.3341e-01 -9.3815e-01 +5.8182e-01 -1.4626e-01 -5.8301e-01 -4.2302e-01 -7.8807e-02 -2.8167e-02 +6.5959e-01 +4.9223e-01 -4.7884e-01 +3.1674e-01 -3.6414e-01 +4.1558e-01 -4.7105e-01 +3.1917e-01 -6.2953e-02 -5.7753e-01 +7.4535e-01
514 +1.617568054e+01 +1.617568054e+01 +8.487568054e+01 +8.487568054e+01 +9.6277e-01 -8.1336e-01 -8.8215e-01 +5.4005e-01 -1.0627e-01 -4.5023e-01 -5.3042e-01 -8.8757e-02 -8.3928e-03 +6.5027e-01 +4.8069e-01 -4.7787e-01 +3.5870e-01 -5.0431e-01 +3.8385e-01 -4.5216e-01 +2.3965e-01 +1.7354e-02 -6.0963e-01 +7.3711e-01
596 +1.513191530e+01 +1.513191530e+01 +8.383191530e+01 +8.383191530e+01 +1.0322e+00 -6.4773e-01 -8.6466e-01 +4.8528e-01 -1.1064e-01 -5.1258e-01 -3.9405e-01 -1.1970e-01 -1.4237e-01 +5.0561e-01 +5.4108e-01 -5.0538e-01 +3.7626e-01 -4.2278e-01 +4.0677e-01 -5.4589e-01 +2.4777e-01 +3.7377e-02 -6.4887e-01 +6.7629e-01
612 +1.369635130e+01 +1.369635130e+01 +8.239635130e+01 +8.239635130e+01 +1.1003e+00 -6.3813e-01 -8.5081e-01 +4.5775e-01 -1.4294e-01 -4.8360e-01 -4.0838e-01 -1.1295e-01 -1.6081e-01 +5.6209e-01 +5.3507e-01 -4.8231e-01 +3.9339e-01 -4.6278e-01 +4.5187e-01 -5.2938e-01 +2.2017e-01 +4.4512e-02 -6.3781e-01 +6.4754e-01
939 +1.346530748e+01 +1.346530748e+01 +8.216530748e+01 +8.216530748e+01 +1.0642e+00 -7.6345e-01 -8.7624e-01 +6.0587e-01 -1.3949e-01 -4.8123e-01 -1.6444e-01 -2.7840e-01 -1.5524e-01 +5.6788e-01 +4.0765e-01 -4.9777e-01 +2.3023e-01 -5.3591e-01 +4.3384e-01 -4.7122e-01 +1.8094e-01 -5.6065e-02 -5.2662e-01 +5.5928e-01
1031 +1.308344223e+01 +1.308344223e+01 +8.178344223e+01 +8.178344223e+01 +1.1986e+00 -7.7040e-01 -9.6136e-01 +6.3503e-01 -1.8284e-01 -3.8973e-01 -2.7964e-01 -2.6246e-01 -1.4197e-01 +4.8399e-01 +5.1485e-01 -5.0727e-01 +2.7353e-01 -5.2077e-01 +4.5822e-01 -6.0807e-01 +2.2361e-01 +1.6544e-02 -5.0390e-01 +6.2170e-01
1165 +1.268880672e+01 +1.268880672e+01 +8.138880672e+01 +8.138880672e+01 +1.1494e+00 -7.3888e-01 -9.7703e-01 +5.5647e-01 -1.5175e-01 -4.1997e-01 -2.7671e-01 -1.7244e-01 -2.1488e-01 +4.5310e-01 +3.9381e-01 -5.8944e-01 +2.8367e-01 -5.3450e-01 +4.5037e-01 -5.3741e-01 +1.1444e-01 -2.7319e-02 -5.4010e-01 +5.8602e-01
1209 +1.239579527e+01 +1.239579527e+01 +8.109579527e+01 +8.109579527e+01 +1.1630e+00 -7.4771e-01 -1.0178e+00 +5.5717e-01 -1.4825e-01 -4.3947e-01 -2.9396e-01 -1.9766e-01 -1.8875e-01 +4.5895e-01 +3.2522e-01 -5.8139e-01 +2.8530e-01 -5.3400e-01 +4.5351e-01 -5.4553e-01 +1.1692e-01 -3.8258e-02 -5.0090e-01 +6.1255e-01
1214 +1.219258492e+01 +1.219258492e+01 +8.089258492e+01 +8.089258492e+01 +1.1764e+00 -7.5322e-01 -1.0212e+00 +5.4091e-01 -1.5200e-01 -5.1391e-01 -2.8743e-01 -1.7674e-01 -2.0977e-01 +4.9153e-01 +3.2044e-01 -5.9416e-01 +3.2372e-01 -5.5501e-01 +4.6351e-01 -5.3876e-01 +1.1354e-01 -1.6694e-02 -4.8824e-01 +6.1638e-01
1255 +1.198341808e+01 +1.198341808e+01 +8.068341808e+01 +8.068341808e+01 +1.1475e+00 -7.6446e-01 -9.6124e-01 +5.8824e-01 -7.9178e-02 -4.4403e-01 -2.6016e-01 -1.8245e-01 -1.6061e-01 +4.6484e-01 +3.5149e-01 -5.4489e-01 +2.8144e-01 -5.3509e-01 +5.1046e-01 -4.1804e-01 +1.2659e-01 -1.0234e-01 -5.6702e-01 +5.3325e-01
1266 +1.166517408e+01 +1.166517408e+01 +8.036517408e+01 +8.036517408e+01 +1.1699e+00 -7.6920e-01 -1.0270e+00 +5.6923e-01 -9.6399e-02 -4.6547e-01 -3.4468e-01 -2.1800e-01 -1.5420e-01 +4.7418e-01 +4.0657e-01 -5.3977e-01 +3.2074e-01 -5.0414e-01 +4.8991e-01 -4.6578e-01 +1.5083e-01 -1.0836e-01 -5.5096e-01 +6.4977e-01
1479 +1.139801729e+01 +1.139801729e+01 +8.009801729e+01 +8.009801729e+01 +1.1725e+00 -7.6441e-01 -1.0133e+00 +5.7225e-01 -3.6343e-02 -4.8487e-01 -3.4506e-01 -3.5553e-01 -1.8088e-01 +3.3830e-01 +3.7331e-01 -6.0501e-01 +3.0666e-01 -4.2121e-01 +5.3695e-01 -5.9880e-01 +1.3936e-01 -1.4404e-01 -4.8266e-01 +6.8537e-01
1515 +1.106343276e+01 +1.106343276e+01 +7.976343276e+01 +7.976343276e+01 +1.1847e+00 -7.6035e-01 -1.0347e+00 +5.6864e-01 -4.7811e-02 -4.5333e-01 -3.5201e-01 -3.7597e-01 -2.1581e-01 +3.0942e-01 +3.8688e-01 -6.1410e-01 +3.5229e-01 -4.4150e-01 +5.2262e-01 -6.2135e-01 +1.5038e-01 -1.1445e-01 -4.7635e-01 +6.9773e-01
1556 +1.037329266e+01 +1.037329266e+01 +7.907329266e+01 +7.907329266e+01 +1.1635e+00 -7.5475e-01 -1.0164e+00 +5.4742e-01 -5.8750e-02 -4.1957e-01 -3.7092e-01 -3.5770e-01 -1.9433e-01 +2.8172e-01 +4.1884e-01 -6.2497e-01 +3.5044e-01 -4.1640e-01 +5.5444e-01 -6.2595e-01 +1.2139e-01 -9.6448e-02 -4.7918e-01 +7.1711e-01
1578 +1.019820046e+01 +1.019820046e+01 +7.889820046e+01 +7.889820046e+01 +1.1870e+00 -7.6664e-01 -1.0015e+00 +5.6005e-01 -3.2689e-02 -4.5109e-01 -3.7843e-01 -3.3735e-01 -2.1375e-01 +3.1110e-01 +4.3643e-01 -6.1476e-01 +3.5059e-01 -4.2309e-01 +5.6161e-01 -6.0431e-01 +1.2332e-01 -9.6157e-02 -5.0133e-01 +7.0551e-01
1595 +9.932327144e+00 +9.932327144e+00 +7.863232714e+01 +7.863232714e+01 +1.1916e+00 -7.6668e-01 -1.0287e+00 +5.5410e-01 -4.8305e-02 -4.5500e-01 -3.8214e-01 -3.2807e-01 -1.9169e-01 +2.9608e-01 +4.3188e-01 -6.0175e-01 +3.6414e-01 -4.1721e-01 +5.6632e-01 -6.3359e-01 +1.2654e-01 -1.1140e-01 -4.9104e-01 +6.7875e-01
1597 +9.739131780e+00 +9.739131780e+00 +7.843913178e+01 +7.843913178e+01 +1.1855e+00 -7.5461e-01 -9.9859e-01 +5.6276e-01 -4.4320e-02 -4.6930e-01 -3.7473e-01 -3.5120e-01 -1.7976e-01 +3.2033e-01 +4.5523e-01 -5.9210e-01 +3.7447e-01 -4.0822e-01 +5.3570e-01 -6.0848e-01 +1.0512e-01 -9.9888e-02 -4.8775e-01 +6.9101e-01
1688 +9.454326799e+00 +9.454326799e+00 +7.815432680e+01 +7.815432680e+01 +1.1703e+00 -7.7412e-01 -1.0176e+00 +5.3481e-01 -4.5792e-02 -4.3037e-01 -3.6143e-01 -3.3498e-01 -1.9169e-01 +3.1261e-01 +4.5975e-01 -5.9703e-01 +3.7385e-01 -4.1224e-01 +5.4747e-01 -5.6930e-01 +1.0785e-01 -7.0452e-02 -4.9670e-01 +6.7893e-01
1822 +9.284094568e+00 +9.284094568e+00 +7.798409457e+01 +7.798409457e+01 +1.1682e+00 -7.6748e-01 -1.0210e+00 +5.2190e-01 -5.1939e-02 -4.4773e-01 -3.6281e-01 -3.3242e-01 -1.8916e-01 +3.1453e-01 +4.6637e-01 -5.9989e-01 +3.7151e-01 -4.2395e-01 +5.3932e-01 -5.7183e-01 +1.1857e-01 -5.2916e-02 -4.9217e-01 +6.9183e-01
1837 +9.077099884e+00 +9.077099884e+00 +7.777709988e+01 +7.777709988e+01 +1.1718e+00 -7.6764e-01 -1.0235e+00 +5.3013e-01 -5.0015e-02 -4.5473e-01 -3.6731e-01 -3.2960e-01 -1.9029e-01 +3.2503e-01 +4.6380e-01 -6.0330e-01 +3.6890e-01 -4.1679e-01 +5.3370e-01 -5.6676e-01 +1.1562e-01 -4.9757e-02 -4.8879e-01 +6.9490e-01
